ConversationId	MessageId	MessageTimestamp	MessageFrom	MessageText	JudgedDomain	JudgedIntent	JudgedConstraints	MetaData	ConversationContext	Frequency
3464	0		user	mom birthday email	EMAILSEARCH	search_email	<relationship_name>mom</relationship_name> <keyword>birthday</keyword> <message_type>email</message_type>	[]		1
3465	0		user	search emails with word tracking	EMAILSEARCH	search_email	search <message_type>emails</message_type> with <attachment_type>word</attachment_type> <keyword>tracking</keyword>	[]		1
3466	0		user	mail from labor day until now	EMAILSEARCH	search_email	<message_type>mail</message_type> from <start_date>labor day</start_date> until <end_time>now</end_time>	[]		1
3471	0		user	Search for the New York trip itinerary messages from the week of January 5th to January 11th. 	EMAILSEARCH	search_email	Search for the <keyword>New York trip itinerary</keyword> messages from the <start_date>week of January 5th</start_date> to <end_date>January 11th</end_date>. 	[]		1
3478	0		user	RX order Walmart	NOTSURE	other_domain	RX order Walmart	[]		1
3480	0		user	emails with birds in the subject	EMAILSEARCH	search_email	<message_type>emails</message_type> with <email_subject>birds</email_subject> in the subject	[]		1
3482	0		user	labor day email with attachment and instructions	EMAILSEARCH	search_email	<keyword>labor day</keyword> <message_type>email</message_type> with <attachment>attachment</attachment> and <keyword>instructions</keyword>	[]		1
3498	0		user	mail with attachment from Mary re fishing	EMAILSEARCH	search_email	<message_type>mail</message_type> with <attachment>attachment</attachment> from <contact_name_from>Mary</contact_name_from> re <keyword>fishing</keyword>	[]		1
3505	0		user	Email list from Allie about the casino	EMAILSEARCH	search_email	<message_type>Email</message_type> <keyword>list</keyword> from <contact_name_from>Allie</contact_name_from> about the <keyword>casino</keyword>	[]		1
3507	0		user	It was sent around 5 to 6 in the morning	EMAILSEARCH	search_email	It was sent around <start_time>5</start_time> to <end_time>6 in the morning</end_time>	[]		1
3517	0		user	promo code	NOTSURE	other_domain	promo code	[]		1
3528	0		user	Photoshop file from john	EMAILSEARCH	search_email	<keyword>Photoshop</keyword> file from <contact_name_from>john</contact_name_from>	[]		1
3539	0		user	Related Question Duplicates Collection	NOTSURE	other_domain	Related Question Duplicates Collection	[]		1
3540	0		user	Greg picture attachment email	EMAILSEARCH	search_email	<contact_name>Greg</contact_name> <attachment_type>picture</attachment_type> <attachment>attachment</attachment> <message_type>email</message_type>	[]		1
3543	0		user	view bobs email with attachment	EMAILSEARCH	search_email	view <contact_name>bobs</contact_name> <message_type>email</message_type> with <attachment>attachment</attachment>	[]		1
3545	0		user	jen tis is an email	EMAILSEARCH	search_email	<contact_name>jen tis</contact_name> is an <message_type>email</message_type>	[]		1
3546	0		user	Emails received in January with insurance attachment 	EMAILSEARCH	search_email	<message_type>Emails</message_type> received in <start_date>January</start_date> with <keyword>insurance</keyword> <attachment>attachment</attachment> 	[]		1
3549	0		user	show Mark's email and attachment that I forwarded to John	EMAILSEARCH	search_email	show <contact_name_from>Mark</contact_name_from>'s <message_type>email</message_type> and <attachment>attachment</attachment> that I <email_state>forwarded</email_state> to <contact_name_to>John</contact_name_to>	[]		1
3553	0		user	doctor's email with x-ray attachment	EMAILSEARCH	search_email	<relationship_name_from>doctor</relationship_name_from>'s <message_type>email</message_type> with <keyword>x-ray</keyword> <attachment>attachment</attachment>	[]		1
3559	0		user	keep creating	NOTSURE	notsure_other	keep creating	[]		1
3561	0		user	request for foods	NOTSURE	other_domain	request for foods	[]		1
3565	0		user	Topic Ranking for Entity and Survey	NOTSURE	other_domain	Topic Ranking for Entity and Survey	[]		1
3567	0		user	accept this request and files	NOTSURE	other_domain	accept this request and files	[]		1
3573	0		user	cancellation of booking	NOTSURE	notsure_other	cancellation of booking	[]		1
3575	0		user	Topic Ranking for Entities	NOTSURE	notsure_other	Topic Ranking for Entities	[]		1
3583	0		user	Not available yesterday	NOTSURE	other_domain	Not available yesterday	[]		1
3586	0		user	form jen	EMAILSEARCH	search_email	form <contact_name_from>jen</contact_name_from>	[]		1
3588	0		user	Good Morning mr. john	NOTSURE	notsure_other	Good Morning mr. john	[]		1
3589	0		user	load purchase	NOTSURE	notsure_other	load purchase	[]		1
