ConversationId	MessageId	MessageTimestamp	MessageFrom	MessageText	CortanaResponse	JudgedDomain	JudgedIntent	JudgedConstraints	MetaData	ConversationContext	Dataset	SampleType	Frequency	GuidelineVersion	NotCallingLU	AppFlavor	SelectionIgnore
031411c0-ab7c-4498-b219-27c0afc49bfc	3	5/5/2020 11:02:46 PM	user	Change something.	Sorry, Should I add this to your calendar?	CALENDAR	change_calendar_entry	Change something.	[]	{"PreviousTurnDomain": ["fallback"], "PreviousTurnIntent": ["fallback_other"], "TaskFrameGUID": ["CalendarCreateActionId"], "TaskFrameStatus": ["InProgress"]}	CoW	Speech	1	1.13		uwp	
031411c0-ab7c-4498-b219-27c0afc49bfc	4	5/5/2020 11:02:52 PM	user	No.	Alright, change the title, time, or attendee?	CALENDAR	reject	No.	[]	{"PreviousTurnDomain": ["calendar"], "PreviousTurnIntent": ["change_calendar_entry"], "TaskFrameGUID": ["CalendarCreateActionId"], "TaskFrameStatus": ["InProgress"]}	CoW	Speech	1	1.13		uwp	
0334ab1f-9210-484a-9d51-1648c67e5e2e	0	5/21/2020 11:52:16 AM	user	Where do I have next Monday?	I see 3 events for Monday.	CALENDAR	find_calendar_where	Where do I have <start_date>next Monday</start_date>?	[]		CoW	Speech	1	1.13		uwp	
033ab9a9-d55b-433e-9132-12ef4dfff485	0	5/5/2020 7:08:50 PM	user	Ask.	Sorry, I'm not able to help with this one yet.	WEB	web_other	ask	[]		CoW	Speech	3	1.13		uwp	
0360252c-8b82-46a3-b219-bd0f906e4278	0	5/21/2020 4:39:20 PM	user	Open Windows Update settings.	Sorry, I couldn't find Windows Update settings for you.	ONDEVICE	open_setting	Open <setting_type>Windows Update</setting_type> settings.	[]		CoW	Speech	1	1.13		uwp	
036978b4-143a-479b-9234-809d44effa86	0	5/27/2020 4:59:37 PM	user	What time is it?	It's  9:59 AM .	WEB	web_other	what time is it	[]		CoW	Speech	68	1.13		uwp	
03963046-7408-4fb8-ac9a-7a70ba90b697	0	5/29/2020 8:15:49 PM	user	Remind me everyday at 1:17 to go on a walk.		REMINDER	create_single_reminder	Remind me <start_date>everyday</start_date> at <start_time>1:17</start_time> to <reminder_text>go on a walk</reminder_text>.	[]		CoW	Speech	1	1.13		uwp	
03963046-7408-4fb8-ac9a-7a70ba90b697	1	5/29/2020 8:15:50 PM	user_other		OK. I'll remind you  Every day • 1:17 PM . {EarconSuccess}				[]		CoW	Speech	1	1.13		uwp	
04003b35-0b74-4e13-bcdd-107e5a2e13f0	0	5/8/2020 12:15:48 AM	user	What is on my calendar?	I don't see a list called my calendar?.	CALENDAR	find_calendar_entry	what is on my calendar	[]		CoW	Speech	1	1.13		uwp	
040889a5-9d9d-422f-bb96-678801ed1680	0	5/20/2020 7:41:32 AM	user	Join my meeting.	Should I join your 2:00 PM now?	CALENDAR	connect_to_meeting	Join my meeting.	[]		CoW	Speech	1	1.13		uwp	
040889a5-9d9d-422f-bb96-678801ed1680	1	5/20/2020 7:41:42 AM	user_other		Did you wanna join now?				[]		CoW	Speech	1	1.13		uwp	
040889a5-9d9d-422f-bb96-678801ed1680	2	5/20/2020 7:41:46 AM	user	No.	No worries.	CALENDAR	reject	No.	[]	{"PreviousTurnDomain": ["calendar"], "PreviousTurnIntent": ["connect_to_meeting"], "TaskFrameGUID": ["CalendarReviewJoinMeetingFollowUpGUID"], "TaskFrameStatus": ["InProgress"]}	CoW	Speech	1	1.13		uwp	
041d99f4-326a-420a-8c70-3752f4eb6d71	0	5/29/2020 7:55:36 PM	user	Remind me in 2 minutes to drink some water.		REMINDER	create_single_reminder	Remind me <start_time>in 2 minutes</start_time> to <reminder_text>drink some water</reminder_text>.	[]		CoW	Speech	2	1.13		uwp	
041d99f4-326a-420a-8c70-3752f4eb6d71	1	5/29/2020 7:55:37 PM	user_other		OK. I'll remind you  Today • 12:57 PM . {EarconSuccess}				[]		CoW	Speech	2	1.13		uwp	
045cb5ce-731c-440f-a28f-c22391519b09	0	5/14/2020 2:53:35 PM	user	Remind me at 1:45 today that I have something with Bob.	Sure, what do you wanna be reminded about?	REMINDER	create_single_reminder	Remind me at <start_time>1:45</start_time> <start_date>today</start_date> that I have something with <contact_name>Bob</contact_name>.	[]		CoW	Speech	1	1.13		uwp	
045cb5ce-731c-440f-a28f-c22391519b09	1	5/14/2020 2:53:42 PM	user	That I have something with Bob.	Got it. I'll remind you  Today • 1:45 PM . {EarconSuccess}	REMINDER	create_single_reminder	That I have something with <contact_name>Bob</contact_name>.	[]	{"PreviousTurnDomain": ["reminder"], "PreviousTurnIntent": ["create_single_reminder"], "TaskFrameGUID": ["CreateReminderActionId"], "TaskFrameStatus": ["InProgress"]}	CoW	Speech	1	1.13		uwp	
0465c7a0-91a7-41f6-b01b-a520d362c71a	0	5/9/2020 9:53:27 PM	user	What's next on my calendar?		CALENDAR	find_calendar_entry	what's <start_time>next</start_time> on my calendar	[]		CoW	Speech	6	1.13		uwp	
0465c7a0-91a7-41f6-b01b-a520d362c71a	1	5/9/2020 9:53:28 PM	user_other		You don't have any events coming up.				[]		CoW	Speech	6	1.13		uwp	
046cb804-22f5-483f-8c53-bf848aa5c867	0	5/29/2020 4:37:01 PM	user	Open Excel.	OK.	ONDEVICE	open_application	open <app_name>excel</app_name>	[]		CoW	Speech	2	1.13		uwp	
046cb804-22f5-483f-8c53-bf848aa5c867	1	5/29/2020 4:37:03 PM	user_other		I'll open Excel.				[]		CoW	Speech	2	1.13		uwp	
046e8990-fdf5-4f5b-bae8-fc0893863eb7	0	5/22/2020 9:49:49 PM	user	What's the phone number of Starbucks?	I'm working on it	NOTSURE	other_domain	What's the phone number of Starbucks?	[]		CoW	Speech	2	1.13		uwp	
046e8990-fdf5-4f5b-bae8-fc0893863eb7	1	5/22/2020 9:49:50 PM	user_other		Here's that number for  Jeff Staricka .				[]		CoW	Speech	2	1.13		uwp	
04858aa1-5a81-43d9-91b3-d213654bfa2d	0	5/11/2020 9:44:17 AM	user	Remind me to have water in.	Sure thing, When do you wanna be reminded?	REMINDER	create_single_reminder	Remind me to <reminder_text>have water</reminder_text> in.	[]		CoW	Speech	1	1.13		uwp	
04858aa1-5a81-43d9-91b3-d213654bfa2d	1	5/11/2020 9:44:24 AM	user	How water?	Alright, When should I remind you?	REMINDER	create_single_reminder	<reminder_text>How water</reminder_text>?	[]	{"PreviousTurnDomain": ["reminder"], "PreviousTurnIntent": ["create_single_reminder"], "TaskFrameGUID": ["CreateReminderActionId"], "TaskFrameStatus": ["InProgress"]}	CoW	Speech	1	1.13		uwp	
04858aa1-5a81-43d9-91b3-d213654bfa2d	2	5/11/2020 9:44:30 AM	user	In five minutes.	OK. I'll remind you  Today • 3:19 PM . {EarconSuccess}	REMINDER	create_single_reminder	<start_time>In five minutes</start_time>.	[]	{"PreviousTurnDomain": ["reminder"], "PreviousTurnIntent": ["create_single_reminder"], "TaskFrameGUID": ["CreateReminderActionId"], "TaskFrameStatus": ["InProgress"]}	CoW	Speech	1	1.13		uwp	
048f91f5-1027-4762-9a45-d8a7d2266cea	0	5/15/2020 4:40:36 PM	user	Hey Cortana is.	Sorry, I'm not able to help with this one yet.	NOTSURE	other_domain	Hey Cortana is.	[]		CoW	Speech	1	1.13		uwp	
04939761-ca8b-42a8-8cdb-a39b3036ee10	0	5/15/2020 3:32:59 PM	user	Full time is it.	I found this for you.	NOTSURE	other_domain	Full time is it.	[]		CoW	Speech	1	1.13		uwp	
04a4f39f-23ea-41a2-8539-2a7fa73aa9ef	0	5/7/2020 2:21:53 AM	user	Looked at.	I'm sorry, but I can't help with that yet.	NOTSURE	other_domain	Looked at.	[]		CoW	Speech	1	1.13		uwp	
04c5e97b-22b7-4c3d-9976-e557ee5b0eb3	0	5/1/2020 5:48:02 PM	user	Do I have any meeting with Saketh in the month of may?	Who are you asking about?	CALENDAR	find_calendar_entry	Do I have any meeting with <contact_name>Saketh</contact_name> in the month of <start_date>may</start_date>?	[]		CoW	Speech	1	1.13		uwp	
04c5e97b-22b7-4c3d-9976-e557ee5b0eb3	1	5/1/2020 5:48:09 PM	user	Suck it.	Who are you asking about?	NOTSURE	non_sense	Suck it.	[]	{"PreviousTurnDomain": ["calendar"], "PreviousTurnIntent": ["find_calendar_entry"], "TaskFrameGUID": ["ContactResolutionGUID"], "TaskFrameStatus": ["InProgress"]}	CoW	Speech	1	1.13		uwp	
04c5e97b-22b7-4c3d-9976-e557ee5b0eb3	2	5/1/2020 5:48:15 PM	user	With Saketh.	Who are you asking about?	NOTSURE	ambiguous	With Saketh.	[]	{"PreviousTurnDomain": ["fallback"], "PreviousTurnIntent": ["fallback_other"], "TaskFrameGUID": ["ContactResolutionGUID"], "TaskFrameStatus": ["InProgress"]}	CoW	Speech	1	1.13		uwp	
04c5e97b-22b7-4c3d-9976-e557ee5b0eb3	3	5/1/2020 5:48:21 PM	user	Since.	Sorry, I just can't find that contact.	NOTSURE	non_sense	Since.	[]	{"PreviousTurnDomain": ["fallback"], "PreviousTurnIntent": ["fallback_other"], "TaskFrameGUID": ["ContactResolutionGUID"], "TaskFrameStatus": ["InProgress"]}	CoW	Speech	1	1.13		uwp	
04d0ff6c-3133-436d-90db-73d1dc91878d	0	5/24/2020 1:02:37 AM	user	Open ring.	I’ve got this for you on open ring.	WEB	web_other	open ring	[]		CoW	Speech	1	1.13		uwp	
0501734c-362a-42d8-86b1-0a73491da348	0	5/13/2020 12:15:50 AM	user	Are you going to take my job?	I'm sorry, but I can't help with that yet.	NOTSURE	other_domain	Are you going to take my job?	[]		CoW	Speech	5	1.13		uwp	
0505578d-1a6c-4527-bce1-87d3f696a70b	0	5/26/2020 6:29:16 PM	user	Hey Cortana add an appointment for tomorrow.	Sorry, I've hit a snag creating your event. Try again later.	CALENDAR	create_calendar_entry	Hey Cortana add an appointment for <start_date>tomorrow</start_date>.	[]		CoW	Speech	1	1.13		uwp	
050c5698-1ea8-417c-9915-dfc8f4c6716a	0	5/18/2020 2:42:57 PM	user	Can you read my emails?	Sorry, I can't help with that.	EMAIL	search_email	can you read my <message_type>emails</message_type>	[]		CoW	Speech	1	1.13		uwp	
050e907e-2095-4d37-9cab-7892cd2545c9	0	5/19/2020 11:35:56 AM	user	Remind me to travel 6:00 PM on next week on Friday.	OK. I'll remind you  Fri, 29 May • 6:00 PM . {EarconSuccess}	REMINDER	create_single_reminder	Remind me to <reminder_text>travel</reminder_text> <start_time>6:00 PM</start_time> on <start_date>next week on Friday</start_date>.	[]		CoW	Speech	1	1.13		uwp	
053eeef0-297e-428a-8c58-e5f960badd80	0	5/28/2020 6:29:31 PM	user_other	Hey Cortana what's my last email.	Sorry, I can't help with that.				[]		CoW	Speech	1	1.13		uwp	1
054b9e50-ef0c-4da5-8b1e-a35c17ed0430	0	5/5/2020 8:05:25 AM	user	Launch teams.	Here’s a list from exponential.org for launch teams.	ONDEVICE	open_application	Launch <app_name>teams</app_name>.	[]		CoW	Speech	1	1.13		uwp	
05586598-fa78-4cc5-993e-123907a10aeb	0	5/21/2020 9:00:35 PM	user	Who is Aarthy Longino?	I'm working on it	PEOPLE	search_people_by_name	Who is <contact_name>Aarthy Longino</contact_name>?	[]		CoW	Speech	1	1.13		uwp	
05586598-fa78-4cc5-993e-123907a10aeb	1	5/21/2020 9:00:36 PM	user_other		Here's more about  Aarthy Longino .				[]		CoW	Speech	1	1.13		uwp	
05653120-4639-4b6f-9c34-cf668b4deb03	0	5/27/2020 10:10:16 AM	user	Are my reminders for tomorrow?		REMINDER	find_reminder	Are my reminders for <start_date>tomorrow</start_date>?	[]		CoW	Speech	1	1.13		uwp	
05653120-4639-4b6f-9c34-cf668b4deb03	1	5/27/2020 10:10:18 AM	user_other		I see 1 reminder for tomorrow.				[]		CoW	Speech	1	1.13		uwp	
0567d64b-f156-4a4b-a8bf-f9e4fb5ceaf8	0	5/4/2020 4:23:10 AM	user	Cancel my meeting tomorrow morning.		CALENDAR	delete_calendar_entry	Cancel my meeting <start_date>tomorrow</start_date> <start_time>morning</start_time>.	[]		CoW	Speech	1	1.13		uwp	
0567d64b-f156-4a4b-a8bf-f9e4fb5ceaf8	1	5/4/2020 4:23:12 AM	user_other		Alright.				[]		CoW	Speech	1	1.13		uwp	
0567d64b-f156-4a4b-a8bf-f9e4fb5ceaf8	2	5/4/2020 4:23:13 AM	user_other		Which one of your events should I remove?				[]		CoW	Speech	1	1.13		uwp	
0567d64b-f156-4a4b-a8bf-f9e4fb5ceaf8	3	5/4/2020 4:23:29 AM	user_other	3rd one.	OK, I declined that.				[]		CoW	Speech	1	1.13		uwp	1
056947bd-ecb2-4ac5-882b-cc4dcb702e56	0	5/29/2020 6:59:23 PM	user	Hello.	Hi! If you want to see what's on your schedule, just ask me.	WEB	web_other	hello	[]		CoW	Speech	90	1.13		uwp	
0580280c-23ca-4403-87f9-86303793f343	0	5/15/2020 8:34:43 AM	user	Join the meeting.		CALENDAR	connect_to_meeting	Join the meeting.	[]		CoW	Speech	7	1.13		uwp	
0580280c-23ca-4403-87f9-86303793f343	1	5/15/2020 8:34:44 AM	user_other		Joining your 2:00 PM. 				[]		CoW	Speech	7	1.13		uwp	
05a1e364-9006-4eab-ab06-d135ba475d25	0	5/14/2020 9:59:11 PM	user	Say something funny.	Dude, when I learned how electricity was measured, I was like, "Watt!"	WEB	web_other	say something funny	[]		CoW	Speech	8	1.13		uwp	
05b9ff7c-386d-453b-b504-2ce036192da6	0	5/3/2020 8:19:30 AM	user	How many meetings do I have tomorrow?		CALENDAR	find_calendar_entry	How many meetings do I have <start_date>tomorrow</start_date>?	[]		CoW	Speech	1	1.13		uwp	
05b9ff7c-386d-453b-b504-2ce036192da6	1	5/3/2020 8:19:32 AM	user_other		OK.				[]		CoW	Speech	1	1.13		uwp	
05b9ff7c-386d-453b-b504-2ce036192da6	2	5/3/2020 8:19:33 AM	user_other		I'm finding 12 events for tomorrow.				[]		CoW	Speech	1	1.13		uwp	
05c032b0-bca6-4aae-a476-734f57297343	0	5/27/2020 5:48:20 PM	user	What do you think of Apple's I work?	If I had all the answers, it would be a REALLY long document.	NOTSURE	other_domain	What do you think of Apple's I work?	[]		CoW	Speech	1	1.13		uwp	
05c5f840-90fb-4235-ab3e-bc5f829f5d93	0	5/11/2020 12:38:45 PM	user	Hey remind me to submit my electricity bill on Sunday.	Sure, what time do you want the reminder?	REMINDER	create_single_reminder	Hey remind me to <reminder_text>submit my electricity bill</reminder_text> on <start_date>Sunday</start_date>.	[]		CoW	Speech	1	1.13		uwp	
05c5f840-90fb-4235-ab3e-bc5f829f5d93	1	5/11/2020 12:38:53 PM	user	Anytime anytime.	Sure, what time do you want the reminder?	NOTSURE	other_domain	Anytime anytime.	[]	{"PreviousTurnDomain": ["reminder"], "PreviousTurnIntent": ["create_single_reminder"], "TaskFrameGUID": ["CreateReminderActionId"], "TaskFrameStatus": ["InProgress"]}	CoW	Speech	1	1.13		uwp	
05c5f840-90fb-4235-ab3e-bc5f829f5d93	2	5/11/2020 12:38:58 PM	user	Anytime.	OK, what time do you want the reminder?	REMINDER	create_single_reminder	Anytime.	[]	{"PreviousTurnDomain": ["fallback"], "PreviousTurnIntent": ["fallback_other"], "TaskFrameGUID": ["CreateReminderActionId"], "TaskFrameStatus": ["InProgress"]}	CoW	Speech	1	1.13		uwp	
05c5f840-90fb-4235-ab3e-bc5f829f5d93	3	5/11/2020 12:39:05 PM	user	NM.	what time do you want the reminder?	NOTSURE	other_domain	NM.	[]	{"PreviousTurnDomain": ["reminder"], "PreviousTurnIntent": ["create_single_reminder"], "TaskFrameGUID": ["CreateReminderActionId"], "TaskFrameStatus": ["InProgress"]}	CoW	Speech	1	1.13		uwp	
05c5f840-90fb-4235-ab3e-bc5f829f5d93	4	5/11/2020 12:39:10 PM	user	NM.	Sorry, I'm just not getting it.	NOTSURE	other_domain	NM.	[]	{"PreviousTurnDomain": ["fallback"], "PreviousTurnIntent": ["fallback_other"], "TaskFrameGUID": ["CreateReminderActionId"], "TaskFrameStatus": ["InProgress"]}	CoW	Speech	1	1.13		uwp	
05c6adb5-2ab7-4b98-b09c-31543ddaad7c	0	5/13/2020 6:57:10 PM	user	How many ounces in 1 cup of coffee?	1  US cup is  8   US fluid ounces .	NOTSURE	other_domain	How many ounces in 1 cup of coffee?	[]		CoW	Speech	2	1.13		uwp	
05ee37c1-e473-479e-abac-4b5478727c53	0	5/15/2020 8:38:35 PM	user	Hey Cortana when is street outlaws coming back on.	According to wikipedia.org, Street Outlaws is an American reality television series. The series premiered on Discovery Channel on June 10, 2013. The show was renewed for a thirteenth season which will premiere on Monday, April 1 2019.	NOTSURE	other_domain	Hey Cortana when is street outlaws coming back on.	[]		CoW	Speech	11	1.13		uwp	
05f5bef0-e745-4255-9e81-4f53d7075033	0	5/11/2020 12:56:35 PM	user	Set up a repeated alarm for 9:00 AM tomorrow.	OK, I've turned on your alarm for  9:00 AM .	ALARM	set_alarm	Set up a repeated alarm for <start_time>9:00 AM</start_time> <start_date>tomorrow</start_date>.	[]		CoW	Speech	1	1.13		uwp	
0607c827-c4f9-47fe-bf18-11156ef5e56f	0	5/20/2020 9:40:32 PM	user	Weather in 46360.	Right now, it's sunny and 63 in  46360, Indiana . The forecast shows partly sunny skies with a high of 63 and a low of 48. There's also a lakeshore flood advisory in effect until 10:00 PM today.	NOTSURE	other_domain	Weather in 46360.	[]		CoW	Speech	1	1.13		uwp	
0619122a-79d8-499c-a262-b18a541dc240	0	5/16/2020 10:03:26 AM	user	What's on my calendar?	I'm sorry, but I can't help with that yet.	CALENDAR	find_calendar_entry	what's on my calendar	[]		CoW	Speech	4	1.13		uwp	
06196784-af15-4662-afe4-482259f167d2	0	5/26/2020 11:43:57 PM	user	Add baking powder salt and sugar to my baking list pancake list.	I added that to your Pancake list.	NOTE	add_to_note	Add <note_text>baking powder salt</note_text> and <note_text>sugar</note_text> to my <title>baking</title> <data_type>list</data_type> <title>pancake</title> <data_type>list</data_type>.	[]		CoW	Speech	1	1.13		uwp	
061d10ca-86d3-4e71-acc8-775b7341fa21	0	5/29/2020 5:48:52 AM	user	Create an appointment for Monday.	I’ve got this for you on create an appointment for monday.	CALENDAR	create_calendar_entry	Create an appointment for <start_date>Monday</start_date>.	[]		CoW	Speech	1	1.13		uwp	
06240651-0fe9-4e84-9745-c9f0ac464685	0	5/4/2020 6:03:52 PM	user	Hey Cortana play it again.	I'm sorry, I can't control your music here.	NOTSURE	ambiguous	Hey Cortana play it again.	[]		CoW	Speech	1	1.13		uwp	
062d03e9-4dd5-430f-94e7-1b5dc9ac0212	0	5/1/2020 3:04:08 PM	user	Cortana open calendar.	Alright.	CALENDAR	navigate_calendar	cortana open calendar	[]		CoW	Speech	1	1.13		uwp	
062d03e9-4dd5-430f-94e7-1b5dc9ac0212	1	5/1/2020 3:04:11 PM	user_other		I'll open Calendar.				[]		CoW	Speech	1	1.13		uwp	
0639c84f-054e-49b7-92d1-38cf0be320ae	0	5/7/2020 3:23:21 PM	user	Not a set a reminder for 3:55 PM today.	Sure thing, what do you wanna remember?	REMINDER	create_single_reminder	Not a set a reminder for <start_time>3:55 PM</start_time> <start_date>today</start_date>.	[]		CoW	Speech	1	1.13		uwp	
0639c84f-054e-49b7-92d1-38cf0be320ae	1	5/7/2020 3:23:29 PM	user	Google interview.	OK. I'll remind you  Today • 3:55 PM . {EarconSuccess}	REMINDER	create_single_reminder	<reminder_text>Google interview</reminder_text>.	[]	{"PreviousTurnDomain": ["reminder"], "PreviousTurnIntent": ["create_single_reminder"], "TaskFrameGUID": ["CreateReminderActionId"], "TaskFrameStatus": ["InProgress"]}	CoW	Speech	1	1.13		uwp	
064dbd54-84a0-4c95-80e4-c629bb313de7	0	5/20/2020 11:11:04 PM	user	Hey Cortana turn off the timer.	I turned off your timer.	ALARM	turn_off_timer	Hey Cortana turn <state>off</state> the timer.	[]		CoW	Speech	2	1.13		uwp	
0657008e-9527-43f6-ad8b-92545e8fc09a	0	5/14/2020 11:17:43 PM	user	Turn off in cancel all reminders.	You have 1 reminder set. To cancel it, open Microsoft To Do and cancel it there.	REMINDER	turn_off_reminder	Turn off in cancel <quantifier>all</quantifier> reminders.	[]		CoW	Speech	1	1.13		uwp	
065b80d6-082b-4bbc-b981-9f9a2103a92c	0	5/5/2020 9:52:47 PM	user	What's my day like tomorrow?		CALENDAR	find_calendar_entry	what's my day like <start_date>tomorrow</start_date>	[]		CoW	Speech	1	1.13		uwp	
065b80d6-082b-4bbc-b981-9f9a2103a92c	1	5/5/2020 9:52:47 PM	user_other		Alright.				[]		CoW	Speech	1	1.13		uwp	
065b80d6-082b-4bbc-b981-9f9a2103a92c	2	5/5/2020 9:52:48 PM	user_other		I found 10 events for tomorrow.				[]		CoW	Speech	1	1.13		uwp	
068b1083-b515-44c7-aa5c-a4a91bbfe27f	0	5/15/2020 7:42:51 PM	user	Hey Cortana I need my text.	Sorry, I'm not able to help with this one yet.	NOTSURE	other_domain	Hey Cortana I need my text.	[]		CoW	Speech	6	1.13		uwp	
068e22fa-8bff-4f16-9614-80f627a9bdb0	0	5/20/2020 7:50:45 PM	user	Remove 409 from my cleaning list.	To delete your tasks, you’ll need to edit in Microsoft To Do	NOTE	delete_note_item	Remove <note_text>409</note_text> from my <title>cleaning</title> <data_type>list</data_type>.	[]		CoW	Speech	1	1.13		uwp	
0696f575-8c9d-4b54-b9b4-72ba5a3e3f3c	0	5/12/2020 10:31:45 PM	user	Remind me to close the program in it.	Sorry, I can't control your home devices here.	REMINDER	create_single_reminder	Remind me to <reminder_text>close the program in it</reminder_text>.	[]		CoW	Speech	1	1.13		uwp	
069bba23-a71d-4cac-abc2-70a94e56b425	0	5/26/2020 10:17:32 PM	user	Hey Cortana do I have any email from my manager.	Sorry, I can't help with that.	EMAIL	search_email	Hey Cortana do I have <quantifier>any</quantifier> <message_type>email</message_type> from <from_relationship_name>my manager</from_relationship_name>.	[]		CoW	Speech	1	1.13		uwp	
06a0c151-ba8c-49fa-9f39-79fa41f6b9a8	0	5/14/2020 5:03:01 PM	user	Hey Cortana how does wind work.	I’ve got this for you on how does wind work.	NOTSURE	other_domain	Hey Cortana how does wind work.	[]		CoW	Speech	5	1.13		uwp	
06a4ffad-eac0-434f-9f1d-539d0016bd0a	0	5/22/2020 12:12:09 AM	user	Search for Hangouts.	I’ve got this for you on search for hangouts.	NOTSURE	other_domain	Search for Hangouts.	[]		CoW	Speech	4	1.13		uwp	
06a5e390-fd03-41b7-8efe-ed573e2aa93c	0	5/7/2020 7:24:39 PM	user	A block my time from 11:00 to 12:00 tomorrow for Microsoft call.	I'm sorry, but I can't help with that yet.	CALENDAR	block_time	A block my time from <start_time>11:00</start_time> to <end_time>12:00</end_time> <start_date>tomorrow</start_date> for <title>Microsoft call</title>.	[]		CoW	Speech	1	1.13		uwp	
