TurnNumber	PreviousTurnIntent	query	intent
0		Can you please open document the last used?	file_open
0		aol mail login	file_other
0		hey cortana show me focus group documents	file_search
0		I need you to re-open the document I updated	file_open
0		share the LT review deck to roger	file_share
0		Show me my I had been working on files	file_search
0		Show me the files that I was only	file_search
0		Open the last paper I was using	file_open
0		Hey would you please show me the files I was editing this week?	file_search
0		Send the document.	file_share
0		show my photos from April 2015	file_search
0		Open Microsoft customer presentation	file_open
0		Oh stop it.	file_other
0		please raise the I used most recently document	file_navigate
0		Open the document.	file_open
0		Open the ship room deck.	file_open
0		Cortana view my recently files.	file_open
0		Do you speak German?	file_other
0		what is my recently opened files	file_navigate
0		Open my planning details document	file_open
0		Please bring back up the last document I was opened	file_navigate
0		Take me where I can see all of my recent files	file_navigate
0		download payroll word	file_download
0		search notes for shrimp	file_search
0		Cortana continue working on document last opened	file_open
0		Hi Cortana	file_other
0		Bring up a document I was writing.	file_navigate
0		Share workplace paper I was working on with the meeting	file_share
0		save deployment timeline file	file_download
0		Show me the last document I changed	file_search
0		visit my I updated files.	file_navigate
0		show me my I was composing download files.	file_search
0		Start.	file_other
0		Navigate to my I last edited files	file_navigate
0		send me to my apps please	file_share
0		Hey Cortana, open jpeg file	file_open
0		open file specs	file_open
0		Show me the files that I was only using	file_search
0		download the file	file_download
0		Navigate to deck	file_navigate
0		Hi please show me to my I updated files	file_search
0		show me photos taken today afternoon	file_search
0		Show this file with chaganty	file_share
0		Show me the files that I was just using	file_search
0		Open brownbag spreadsheet	file_open
0		Open LT review discussion deck	file_open
0		shows me files I last edited.	file_navigate
0		display notes with chores listed	file_search
0		show me the files tax this last week.	file_search
0		hey cortana where can i where is my applications	file_search
0		Cortana opens my payroll pictures again	file_open
0		Navigate is my I've recently used files	file_navigate
0		show doctor jones with avelãs	file_share
0		show me my file from last weeks.	file_search
0		can you see my I just edited files.	file_navigate
0		Go to my recent files.	file_navigate
0		share the planning PowerPoint of this conversation	file_share
0		send the document	file_share
0		I need a document to be opened that I have recently opened.	file_open
0		show my the excel I had been working on	file_search
0		show my I was working on recently archives	file_search
0		Show of my files	file_search
0		Show my photos from April	file_search
0		Task UX review edited by VivekSh 	file_search
0		Show me of my downloads	file_search
0		I was editing a document , then open the document.	file_open
0		Is 119 a prime number?	file_other
0		Open paper on which recently	file_open
0		system files	file_search
0		show my photos from April 2015	file_search
0		Launch that document I was writing	file_open
0		find documents I created yesterday	file_search
0		show my notes	file_search
0		Hey Cortana I necessary to continue with the document I was writing.	file_open
0		Navigate is my I was composing files	file_navigate
0		could you show my last active files.	file_search
0		Docx named by children ' s museum adult swim	file_search
0		Go of files	file_navigate
0		Find the paper I had been working on	file_search
0		download the file	file_download
0		recent a document , please open your document.	file_open
0		Take me to where I can see all my recent files	file_navigate
0		Share this document with Jacqueline bad company	file_share
0		Bring up the document files I just edited	file_navigate
0		Open the ship room deck.	file_open
0		Open the document I was working on	file_open
0		power point presentations	file_search
0		Share planning deck	file_share
0		Show with next meeting.	file_share
0		shared file with meeting attendees tomorrow	file_share
0		Open ever a small generation guidolin docs	file_open
0		I want to see the most recent files I have	file_navigate
0		keep payroll PowerPoint	file_download
0		Find presentation file	file_search
0		share LT review discussion file with alice	file_share
0		Sharefile payroll with this meeting attendees	file_share
0		Open science ship room ppt.	file_open
0		Open the PowerPoint I have recently opened	file_open
0		show me my the last used memos file.	file_search
0		notebook evagelio sprauer stankovic chastel created about gas line estimate	file_search
0		Pull up planning doc	file_open
0		save payroll document	file_download
0		can you find the get blood work by farbman hilekoski sprauer menesclou	file_search
