TurnNumber	PreviousTurnIntent	query	intent
0		Go to gym organization.	teamsuser_checkorg
0		Open my recent word.	file_open
0		Show me my activity.	teamsuser_showactivity
0		Go to teams help.	teamspace_help
0		Open Cortana files.	file_open
0		Present the deck.	start_presenting
0		Search for ABC.	teamspace_search
0		Help.	teamspace_help
0		Go to Rose Zhu chat.	teamsuser_openchat
0		Go to team Cortana.	teamspace_navigate
0		Present the deck.	start_presenting
0		Present the deck.	start_presenting
0		Search for recent files.	file_navigate
0		Stop presentation.	stop_presenting
0		Go to Leo organization.	teamsuser_checkorg
0		Open file.	file_open
0		Show me my recent files.	file_navigate
0		share file skills with mohit	file_share
0		open file specs	file_open
0		Search for you ever.	teamspace_search
0		Go to Richard chair.	teamspace_navigate
0		Open quick task capture file.	file_open
0		Go to slide 5.	goto_slide
0		End presentation.	stop_presenting
0		Help.	teamspace_help
0		Open file search voice skills spec document.	file_open
0		Present the deck.	start_presenting
0		Present the deck.	start_presenting
0		Open ring attribute maps file.	file_open
0		Follow this channel.	teamspace_follow
0		Present the deck.	start_presenting
0		Open files.	file_open
0		Present the deck.	start_presenting
0		Open file.	file_open
0		Open file.	file_open
0		Shared file.	file_share
0		Open the file I worked with Elizabeth on.	file_open
0		Go to Leo our nation.	teamspace_navigate
0		Open files.	file_open
0		Set my status.	teamsuser_setstatus
0		Share the deck.	file_share
0		Go to single organization.	teamsuser_checkorg
0		Go to rose organization.	teamsuser_checkorg
0		Open the cells file.	file_open
0		Open team substrate power partners discussion.	teamspace_navigate
0		Open notes on AI strategy file.	file_open
0		Show me at mentions.	teamsuser_showactivity
0		Go to team intelligent communications.	teamspace_navigate
0		Open voice kills filespec document.	file_open
0		Help.	teamspace_help
0		Open file specs.	file_open
0		Open flight see PowerPoint.	file_open
0		Search for dimitri.	teamspace_search
0		Help.	teamspace_help
0		Search pipeline.exe T.	teamspace_search
0		Open ship room deck.	file_open
0		Go to jasons height our nation.	teamspace_navigate
0		Previous slide.	previous_slide
0		Next slide.	next_slide
0		Go to recent files.	file_navigate
0		Previous slide.	previous_slide
0		Present the deck.	start_presenting
0		Share the file I worked on with Arnita.	file_share
0		Open the files.	file_open
0		Favourite this channel.	teamspace_favorite
0		Go to at mentioned.	teamsuser_showactivity
0		Go to leo's organization.	teamsuser_checkorg
0		Go to next slide.	next_slide
0		Go to last slide.	previous_slide
0		Open dead ends Jamboree file.	file_open
0		Show my excel.	file_navigate
0		Open file search spec.	file_open
0		Show me my files.	file_navigate
0		Go to saved items.	teamsuser_showactivity
0		Open file skills.	file_open
0		Present the deck.	start_presenting
0		Open my recent PPT's.	file_open
0		Open Microsoft assistant framework file.	file_open
0		Open a file so this is powered by a Mario is my understanding.	file_open
0		Open Cortana experiences and devices document.	file_open
0		Go to Richard organization.	teamsuser_checkorg
0		Can you send me the document?	file_share
0		Open my PowerPoint files.	file_open
0		Open the presentation.	file_open
0		Present the deck.	start_presenting
0		Search for Legion.	teamspace_search
0		Present the deck.	start_presenting
0		Go to Jason organization.	teamsuser_checkorg
0		Go to the activity feed.	teamsuser_showactivity
0		share file skills with mohit	file_share
0		Open this file.	file_open
0		Open Cortana debkafile.	file_open
0		Go to team Cortana.	teamspace_navigate
0		Present the deck.	start_presenting
0		Show me at mentions.	teamsuser_showactivity
0		Show me Shay gormans activity.	teamsuser_showactivity
0		Share file specs with Jay.	file_share
0		Show me my at mentions.	teamsuser_showactivity
0		Go to save iterm.	teamspace_navigate
0		Search for marad.	teamspace_search
0		Open file.	file_open
0		Present the deck.	start_presenting
0		End presentation.	stop_presenting
0		Share file speaks with this chat.	file_share
0		Show my latest documents.	file_navigate
0		Go to the team intelligent communications.	teamspace_navigate
0		Cancel presentation.	stop_presenting
0		Open the document.	file_open
0		Open chess Brown bag PowerPoint.	file_open
0		Present the ABC presentation.	start_presenting
0		Set my status.	teamsuser_setstatus
0		Go to saved items.	teamsuser_showactivity
0		Send file to my next meeting.	file_share
0		Show me my PPTX.	file_navigate
0		Present the deck.	start_presenting
0		Open the OneNote I was working.	file_open
0		Open the shiproom deck.	file_open
0		Go to the team intelligent communications.	teamspace_navigate
0		Open handover document.	file_open
0		Open offline metrics review deck.	file_open
0		Show me at mentions.	teamsuser_showactivity
0		Go to saved items.	teamsuser_showactivity
0		Share the deck.	file_share
0		Open my latest files.	file_navigate
0		Find the LT review tech.	teamspace_search
0		Open file.	file_open
0		Search for OU uo team.	teamspace_search
0		Next slide.	next_slide
0		Open file.	file_open
0		Move to slide 5.	goto_slide
0		Go to my recent files.	file_navigate
0		Go to my recent files.	file_navigate
0		Go to downloads.	file_navigate
0		Open Microsoft assistant framing summary file.	file_open
0		Go to Denny's on a nation.	teamspace_navigate
0		Go to saved items.	teamsuser_showactivity
0		open file specs	file_open
0		Change my status to be right back.	teamsuser_setstatus
0		Open Jess Brown bag PowerPoint.	file_open
0		Share the interior deck with Graham.	file_share
0		Search for documents.	file_navigate
0		Present the deck.	start_presenting
0		How else can I help?	teamspace_help
0		Bring up the word doc I worked on last night.	file_navigate
0		Show me my at mentions.	teamsuser_showactivity
0		Open voice skill file.	file_open
0		Open Cortana deck tablet.	file_open
0		Search for my manager.	teamspace_search
0		Present the deck.	start_presenting
0		Open teams team.	teamspace_navigate
0		Open teams team.	teamspace_navigate
0		Show me recent files.	file_navigate
0		Open deltix review deck.	file_open
0		Go to intelligent communications team.	teamspace_navigate
0		Favorite my recent channel.	teamspace_favorite
0		Show me my excel files.	teamspace_navigate
0		Find the SQI doc.	teamspace_search
0		Open recent files.	file_navigate
0		Bring up the doc I was working on.	file_navigate
0		Open file.	file_open
0		Open file.	file_open
0		Open Q for file.	file_open
0		Go to unread activity.	teamsuser_showactivity
0		Go to Jason organization.	teamsuser_checkorg
0		Open the signs ship room file.	file_open
0		Go to team.	teamspace_navigate
0		Go to saved items.	teamsuser_showactivity
0		Present the deck.	start_presenting
0		Favorite channel stand-up updates.	teamspace_favorite
0		Go to analysts channel.	teamspace_navigate
0		Open answer PowerPoint.	file_open
0		Open voice kill file search spec.	file_open
0		Share this file.	file_share
0		Next slide.	next_slide
0		Go to saved items.	teamsuser_showactivity
0		open file specs	file_open
0		Go to my activity.	teamsuser_showactivity
0		Go to jason's I hope organization.	teamsuser_checkorg
0		Previous slide.	previous_slide
0		Open file.	file_open
0		Go to Marvel Chad.	teamspace_navigate
0		Open my excel files.	file_open
0		Favorite voice channel.	teamspace_favorite
0		Open file search spec document.	file_open
0		Unfavourite this channel.	teamspace_unfavorite
0		Show my activity.	teamsuser_showactivity
0		Go to rostro chat.	teamsuser_openchat
0		Open science ship room PPT.	file_open
0		Show me my activity.	teamsuser_showactivity
0		Find powerpoints that recently I was working on.	file_navigate
0		End presentation.	stop_presenting
0		Present the deck.	start_presenting
0		Show me PowerPoint files.	file_navigate
0		Open file search document.	file_open
0		Go to saved items.	teamsuser_showactivity
0		Open instant answer file.	file_open
0		Add Megan Saunders to intelligent communications team.	teamspace_addtoteam
0		Go to chat with fun.	teamsuser_openchat
0		Present the deck.	start_presenting
0		Show me my at mentions.	teamsuser_showactivity
0		Present the deck I was recently working on.	start_presenting
0		Open chatter is unintelligent.	file_open
0		Show me my activity.	teamsuser_showactivity
0		Show me PowerPoint files.	file_navigate
0		Open the file I was working on yesterday.	file_open
0		Go to the agenda slide.	goto_slide
0		Go to Jason on the nation.	teamspace_navigate
0		share file skills with mohit	file_share
0		Jump to slide one.	goto_slide
0		share file skills with mohit	file_share
0		Help.	teamspace_help
0		Open the file.	file_open
0		Open chat resulted Raj.	teamsuser_openchat
0		Add Cortana Core Science team to my favorites.	teamspace_favorite
0		Open bite frameworx Cortana file.	file_open
0		Go to the team intelligent ecommunications.	teamspace_navigate
0		Open the PowerPoint I was working on.	file_open
0		Open the review PowerPoint.	file_open
0		Show me my recent files.	file_navigate
0		Open Microsoft assistant framework file.	file_open
0		Help.	teamspace_help
0		Itimad barchi to the meeting.	teamspace_addtoteam
0		set my status to busy	teamsuser_setstatus
0		Bring up the document I was working on.	file_navigate
0		Open monkey monkey monkey file.	file_open
0		Present the deck.	start_presenting
0		add mohit goyal to intelligent one team	teamspace_addtoteam
0		Open TCX overview deck.	file_open
0		Open my PPT.	file_open
0		Show me my activity.	teamsuser_showactivity
0		What can you do?	teamspace_help
0		open file specs	file_open
0		Open query set file.	file_open
0		Open a PowerPoint I was working on.	file_open
0		Open the file.	file_open
0		Open our work in Sunnyvale document.	file_open
0		Go to team metallogenic applications.	teamspace_navigate
0		Open world of colors document.	file_open
0		Go to slide 20.	goto_slide
0		Open handover document.	file_open
0		Stop presenting.	stop_presenting
0		Open the files.	file_open
0		Go to saved items.	teamsuser_showactivity
0		Go to Leo organization.	teamsuser_checkorg
0		Open the file shiproom meeting.	file_open
0		Go to next slide.	next_slide
0		Go to the contact always dimitra.	teamspace_navigate
0		Go to saved items.	teamsuser_showactivity
0		Go to jasons organization.	teamsuser_checkorg
0		Open word document.	file_open
0		Go to slide zero.	goto_slide
0		Go to Roger activity.	teamsuser_showactivity
0		Show me the shortcut.	teamspace_showhotkey
0		Go to my downloads.	file_navigate
0		Go to the slide dimension.	goto_slide
0		Help.	teamspace_help
0		Go to jasons organizacion.	teamsuser_checkorg
0		Go to Lil organization.	teamsuser_checkorg
0		Add schoyen to intelligent communications team.	teamspace_addtoteam
0		Go to Leo organization.	teamsuser_checkorg
0		Send the deck.	file_share
0		Go to saved items.	teamsuser_showactivity
0		Show me my latest excel file.	file_navigate
0		Share file specs with addictive.	file_share
0		Show me at mentions.	teamsuser_showactivity
0		Go to chat with Richard.	teamsuser_openchat
0		Open file 'LT review discussion'	file_open
0		Open 'LT review discussion' deck 	file_open
0		Open 'voice skills' file	file_open
0		Open 'voice skills' document	file_open
