TurnNumber	PreviousTurnIntent	query	domain	PreviousTurnDomain	TaskFrameStatus	TaskFrameEntityStates	TaskFrameGUID	SpeechPeopleDisambiguationGrammarMatches	ConversationalContext	Source
0		live well 365 files with attachment	files							AttachmentData_modifiy.tsv
0		documents with attachment inside	files							AttachmentData_modifiy.tsv
0		vsdx attachment	files							AttachmentData_modifiy.tsv
0		find binary docx in todays documents attachments	files							AttachmentData_modifiy.tsv
0		document to lucas with attachment	files							AttachmentData_modifiy.tsv
0		file to someonewith attachment	files							AttachmentData_modifiy.tsv
0		pdf attachment to jack	files							AttachmentData_modifiy.tsv
0		find yesterday file with attachment	files							AttachmentData_modifiy.tsv
0		files from bob to john with attachments last year	files							AttachmentData_modifiy.tsv
0		file with attachments about school from january 2020	files							AttachmentData_modifiy.tsv
0		last weeks files with attachments re sales meeting	files							AttachmentData_modifiy.tsv
0		w9 tsv attachment	files							AttachmentData_modifiy.tsv
0		repair furnace diagram attachment files	files							AttachmentData_modifiy.tsv
0		document from january to don with attachment worksheet	files							AttachmentData_modifiy.tsv
0		documents from lisa to oliver about phone service with attachments	files							AttachmentData_modifiy.tsv
0		files attachment from colin	files							AttachmentData_modifiy.tsv
0		any file with attachments about movies dated in may	files							AttachmentData_modifiy.tsv
0		search for all documents with onenote attachments	files							AttachmentData_modifiy.tsv
0		pull up any document with attachments from greg	files							AttachmentData_modifiy.tsv
0		search for an file with an attachment sent by barb	files							AttachmentData_modifiy.tsv
0		kristy with attachment vstx	files							AttachmentData_modifiy.tsv
0		files from malik with attachments	files							AttachmentData_modifiy.tsv
0		locate documents about healthcare with attachment	files							AttachmentData_modifiy.tsv
0		closing cost paper attachment	files							AttachmentData_modifiy.tsv
0		document with attachment to jon snow	files							AttachmentData_modifiy.tsv
0		attachments from jill	files							AttachmentData_modifiy.tsv
0		kristy with attachment vsd	files							AttachmentData_modifiy.tsv
0		i need to view file from janel with an attachment in it	files							AttachmentData_modifiy.tsv
0		attachments from global payroll services	files							AttachmentData_modifiy.tsv
0		attachment invite for retirement event	files							AttachmentData_modifiy.tsv
0		find williams document with attachment	files							AttachmentData_modifiy.tsv
0		attachments in my files	files							AttachmentData_modifiy.tsv
0		documents to cora about dresses with attachments	files							AttachmentData_modifiy.tsv
0		documents about recycling programs with attachments	files							AttachmentData_modifiy.tsv
0		greeting document with attachment	files							AttachmentData_modifiy.tsv
0		document from jake to martha with portfolio attachment	files							AttachmentData_modifiy.tsv
0		attachment ics documents	files							AttachmentData_modifiy.tsv
0		mikes document from december with attachment	files							AttachmentData_modifiy.tsv
0		show attachments march 1 to 15	files							AttachmentData_modifiy.tsv
0		documents sent with attachments	files							AttachmentData_modifiy.tsv
0		document i sent that has an attachment	files							AttachmentData_modifiy.tsv
0		what file do i have that contain attachments	files							AttachmentData_modifiy.tsv
0		search for audit forms in my document attachments	files							AttachmentData_modifiy.tsv
0		w9 onenote attachment	files							AttachmentData_modifiy.tsv
0		to john pptx attachments	files							AttachmentData_modifiy.tsv
0		find all document from reggie with an attachment	files							AttachmentData_modifiy.tsv
0		document on tuberculosis from august 5 to september 7 with attachment	files							AttachmentData_modifiy.tsv
0		file from jose with attachments	files							AttachmentData_modifiy.tsv
0		find ics budget review attachment sent to liam jones	files							AttachmentData_modifiy.tsv
0		anne sent me some attachment	files							AttachmentData_modifiy.tsv
0		tax form document with png attachment	files							AttachmentData_modifiy.tsv
0		files with frog ics attachment	files							AttachmentData_modifiy.tsv
0		documents to stacy with attachment	files							AttachmentData_modifiy.tsv
0		bring up documents from chas shows an attachment	files							AttachmentData_modifiy.tsv
0		document with frog tsv attachment	files							AttachmentData_modifiy.tsv
0		show me document with attachments from may	files							AttachmentData_modifiy.tsv
0		find binary worksheet in todays document attachments	files							AttachmentData_modifiy.tsv
0		look for files with vdw attachments	files							AttachmentData_modifiy.tsv
0		w9 slides attachment	files							AttachmentData_modifiy.tsv
0		kristy with attachment vssm	files							AttachmentData_modifiy.tsv
0		search for all documents with slides attachments	files							AttachmentData_modifiy.tsv
0		potluck lunch attachment sent from amy	files							AttachmentData_modifiy.tsv
0		document about football with attachment	files							AttachmentData_modifiy.tsv
0		list out all documents that have attachments on them	files							AttachmentData_modifiy.tsv
0		file from laurie with attachment	files							AttachmentData_modifiy.tsv
0		greg vsdx attachment files	files							AttachmentData_modifiy.tsv
0		file containing new edition blueprint attachment sent from jed	files							AttachmentData_modifiy.tsv
0		documents with attachments from february 4th to may 6th about movies	files							AttachmentData_modifiy.tsv
0		search for any document from last week that had attachments	files							AttachmentData_modifiy.tsv
0		documents about payslip with attachment	files							AttachmentData_modifiy.tsv
0		files from joe word attachment	files							AttachmentData_modifiy.tsv
0		files sent to john with excels attachment	files							AttachmentData_modifiy.tsv
0		to steve attachments	files							AttachmentData_modifiy.tsv
0		open up files from bob with attachment	files							AttachmentData_modifiy.tsv
0		documents with attachment about butterfly	files							AttachmentData_modifiy.tsv
0		show me document from document with csv	files							AttachmentData_modifiy.tsv
0		files from ufcu with attachment mortgage statement	files							AttachmentData_modifiy.tsv
0		file with attachment from june about musicerwr rerewr wrwe	files							AttachmentData_modifiy.tsv
0		locate files with attachments between december 3rd and december 12th	files							AttachmentData_modifiy.tsv
0		documents with doc attachment	files							AttachmentData_modifiy.tsv
0		file from amy with attachments	files							AttachmentData_modifiy.tsv
0		khias file from august with attachments	files							AttachmentData_modifiy.tsv
0		document from saturday with attachment	files							AttachmentData_modifiy.tsv
0		attachments march 21st to march 23rd	files							AttachmentData_modifiy.tsv
0		open house documents with attachment	files							AttachmentData_modifiy.tsv
0		find all file from jonny that have an attachment	files							AttachmentData_modifiy.tsv
0		file from john with office work attachment	files							AttachmentData_modifiy.tsv
0		document from dapriy with attachments	files							AttachmentData_modifiy.tsv
0		from lia mpp attachment	files							AttachmentData_modifiy.tsv
0		file form rudy brown with attachment	files							AttachmentData_modifiy.tsv
0		file containing attachments	files							AttachmentData_modifiy.tsv
0		file from doctor sofia with attachment about health between january and march	files							AttachmentData_modifiy.tsv
0		attachment was not included on documents	files							AttachmentData_modifiy.tsv
0		document from ellen with attachments about birthday party	files							AttachmentData_modifiy.tsv
0		searching document from janet containing vstx attachments	files							AttachmentData_modifiy.tsv
0		file from robert to cora with attachment	files							AttachmentData_modifiy.tsv
0		files about xrays with attachments	files							AttachmentData_modifiy.tsv
0		attachment file from sam	files							AttachmentData_modifiy.tsv
