ConversationId	MessageId	MessageTimestamp	MessageFrom	MessageText	JudgedDomain	JudgedIntent	JudgedConstraints	MetaData	ConversationContext	Frequency	Date
2866067324934dc896684d1f3e7eef1c	0		user	Call Pat.	COMMUNICATION	make_call	call <contact_name>pat</contact_name>	[]		1	April
286e20d419364f6397a20b9c231e9780	0		user	Go to my calendar.	ONDEVICE	open_application	Go to my <app_name>calendar</app_name>.	[]		1	April
289052f5e9ed4b53b8be94498b0e699a	0		user	Message everyone on my next meeting I'm going to be late.	COMMUNICATION	send_text_meeting	Message everyone on my <order_ref>next</order_ref> meeting <message>I'm going to be late</message>.	[]		1	April
28b764f906d24c2aa2d0428f54547f44	0		user	Open recent files.	TEAMS	file_navigate	Open <file_filerecency>recent</file_filerecency> files.	[]		1	April
29217aaf852b4b209ac076103323452f	0		user	Send a message to Tomer and Neta Lee.	COMMUNICATION	send_text	Send a message to <contact_name>Tomer</contact_name> and <contact_name>Neta Lee</contact_name>.	[]		1	April
294deb4e96f1457ebc942d464bb51fa9	0		user	Make a call.	COMMUNICATION	make_call	Make a call.	[]		1	April
29531520e09c481bb434cd6cc6e202cb	0		user	Present the deck.	TEAMS	start_presenting	Present the deck.	[]		1	April
29b6988b45614a1d8244dd0cf9e56afe	0		user	Join my next meeting.	CALENDAR	connect_to_meeting	join my <start_time>next</start_time> meeting	[]		1	April
29db2a145aca4f828b2621547ea91344	0		user	Share the file.	TEAMS	file_share	Share the file.	[]		1	April
2a6c10282cee4f67b70ccff2d0b7d9b9	0		user	What's on my calendar?	CALENDAR	find_calendar_entry	What's on my calendar?	[]		1	April
2a808ebbfecf4f25bf5e1305302d0ad2	0		user	Call Dan Ping.	COMMUNICATION	make_call	Call <contact_name>Dan ping</contact_name>.	[]		1	April
2aa7e7c6048942ae8fdb1645ca2a1968	0		user	What's up?	OTHERSKILL	otherskill_not_judged	What's up?	[]		1	April
2af8c6479273407da3cbc0e9e8270f07	0		user	But join the meeting.	CALENDAR	connect_to_meeting	But join the meeting.	[]		1	April
2b3b6769f84b45b6b076de38644a70ac	0		user	Go to Leon a nation.	TEAMS	teamspace_navigate	Go to <teamspace_unclearkeyword>Leon a nation</teamspace_unclearkeyword>.	[]		1	April
2b42d86b4cb04eae8a0045117a7ff01e	0		user	Go to Leo organizacion.	TEAMS	teamsuser_checkorg	Go to <teamsuser_contactname>Leo</teamsuser_contactname> organizacion.	[]		1	April
2b7f8a78adec4c36937c01f21521bb29	0		user	Go to slide 37.	TEAMS	goto_slide	Go to slide <slide_number>37</slide_number>.	[]		1	April
2b9a9d8d13634fb1a23a652f5a760c09	0		user	Check emails from Emily Lawton.	EMAIL	search_email	Check <message_type>emails</message_type> from <from_contact_name>Emily Lawton</from_contact_name>.	[]		1	April
2bd30de4b6274e86b8d27f8e020b3d69	0		user	Go to J activity.	TEAMS	teamsuser_showactivity	Go to <teamsuser_contactname>J</teamsuser_contactname> activity.	[]		1	April
2c492a20caca42e286ced590fa437ad4	0		user	Set my status.	TEAMS	teamsuser_setstatus	Set my status.	[]		1	April
2ce89032ae334014a010a23844102328	0		user	Join my testes meeting.	CALENDAR	connect_to_meeting	Join my <title>testes</title> meeting.	[]		1	April
2d793cf7212447bb93f685fdf0d351cf	0		user	Create a meeting.	CALENDAR	create_calendar_entry	Create a meeting.	[]		1	April
2d840b035d2e444e925ee2ac6772b9cc	0		user	Open fires.	MYSTUFF	transform_my_stuff	<transform_action>Open</transform_action> <keyword>fires</keyword>.	[]		1	April
2daed9e392244ad298a5c8c351bc51b0	0		user	Show my calendar.	CALENDAR	navigate_calendar	Show my calendar.	[]		1	April
2df337add7f4490590e6925d969e02a8	0		user	Open settings.	ONDEVICE	open_setting	Open settings.	[]		1	April
2e01522972d34bd8bedb68758a3b86aa	0		user	Call Ori Barak.	COMMUNICATION	make_call	Call <contact_name>Ori Barak</contact_name>.	[]		1	April
2e4f3452dae14ce39faddd5213645c06	0		user	John my 2 PM meeting.	CALENDAR	connect_to_meeting	John my <start_time>2 PM</start_time> meeting.	[]		1	April
2f055f67b95b4cc391efb1b44d1ccb24	0		user	Go to Leo organization.	TEAMS	teamsuser_checkorg	Go to <teamsuser_contactname>Leo</teamsuser_contactname> organization.	[]		1	April
2f46f177521d406ead0c48ca5e72139f	0		user	Message on my next meeting I'll be late.	COMMUNICATION	send_text_meeting	Message on my <order_ref>next</order_ref> meeting <message>I'll be late</message>.	[]		1	April
2f482a6cf8d246b0a9684e37e804115f	0		user	Call amma.	COMMUNICATION	make_call	call <contact_name>amma</contact_name>	[]		1	April
2f4afeb15626417f8ef195f43503a6a4	0		user	Go to the channel widescale.	TEAMS	teamspace_navigate	Go to the channel <teamspace_channel>widescale</teamspace_channel>.	[]		1	April
2f58052095e741d0b14cfbba37b4dfef	0		user	Join my next meeting.	CALENDAR	connect_to_meeting	join my <start_time>next</start_time> meeting	[]		1	April
2f611b11e5f049b285c71ccc48d00c1e	0		user	Christian girl join the meeting.	CALENDAR	connect_to_meeting	Christian girl join the meeting.	[]		1	April
2fbdd63bf993452b83f83978ca69a336	0		user	Leave the meeting.	CALENDAR	disconnect_from_meeting	Leave the meeting.	[]		1	April
2fedf6e3dcf04230855e3bf06c276a27	0		user	Go to my calendar.	ONDEVICE	open_application	Go to my <app_name>calendar</app_name>.	[]		1	April
2ffb9d670d0b456681f7edaeeb9d7f29	0		user	Dial Quan Trac.	COMMUNICATION	make_call	Dial <contact_name>Quan Trac</contact_name>.	[]		1	April
3008051db80045099c536cd85273a6ea	0		user	Send message to Adi.	COMMUNICATION	send_text	Send message to <contact_name>ADI</contact_name>.	[]		1	April
30242ea14afd4cb29d2895432c9d4b30	0		user	Can you call akinator next meeting?	COMMUNICATION	make_call	Can you call <contact_name>akinator</contact_name> next meeting?	[]		1	April
3024312d9f074375ab386ac062f239ca52	0		user	When is my next meeting with god of?	CALENDAR	find_calendar_when	When is my <start_time>next</start_time> meeting with <contact_name>god</contact_name> of?	[]		1	April
3098fc04b229434dabe9ac0d053f95e2	0		user	Unfollow company app channel.	TEAMS	teamspace_unfollow	Unfollow <teamspace_channel>company app</teamspace_channel> channel.	[]		1	April
31203d7c92044f03b485be3f7ba07d37	0		user	Join Apple meeting.	CALENDAR	connect_to_meeting	Join <title>Apple</title> meeting.	[]		1	April
31a32a5ea8a940c7af9c52d3818ae1da	0		user	Send a message to my 9 AM meeting I'll be late.	COMMUNICATION	send_text_meeting	Send a message to my <time>9 AM</time> meeting <message>I'll be late</message>.	[]		1	April
31ef87d322ea4d3ba1f5bfdf213f71b7	0		user	Close Cortana.	ONDEVICE	ondevice_not_judged	Close Cortana.	[]		1	April
32874cad0ee4469393c951b877ec1777	0		user	Join my next meeting.	CALENDAR	connect_to_meeting	join my <start_time>next</start_time> meeting	[]		1	April
32a06440ff324ebfa1a2a9305bb9ae2c	0		user	Joining the meeting.	CALENDAR	connect_to_meeting	Joining the meeting.	[]		1	April
32b3064794784a94926eff9bae59ee15	0		user	Join the meeting.	CALENDAR	connect_to_meeting	Join the meeting.	[]		1	April
32ce37bef1e44bb8b953584ae29a2edd	0		user	Send a message to sender.	COMMUNICATION	send_text	Send a message to <relationship_name>sender</relationship_name>.	[]		1	April
32fee73269b34a309c1cb45776e51ba9	0		user	Call Addy Miller.	COMMUNICATION	make_call	Call <contact_name>Addy Miller</contact_name>.	[]		1	April
335e4d6f83314f8a8c516aac5e723419	0		user	Last presentation I was working on.	TEAMS	start_presenting	<file_filerecency>Last</file_filerecency> presentation <file_filerecency>I was working on</file_filerecency>.	[]		1	April
33b079f4881044d9a45a7f1058b5d5a8	0		user	Close the channel allies.	TEAMS	teamspace_navigate	Close the channel <teamspace_channel>allies</teamspace_channel>.	[]		1	April
3442fc2d9ef14a23bd5852cf44b56f63	0		user	Share the DRI deck.	TEAMS	file_share	Share the <deck_name>DRI</deck_name> <file_filetype>deck</file_filetype>.	[]		1	April
347188b30fb44f348aed84a0c69fb63e	0		user	Go to my calendar.	ONDEVICE	open_application	Go to my <app_name>calendar</app_name>.	[]		1	April
34cbc09f2a604956ba545a4f1acf8027	0		user	Open file.	TEAMS	file_open	Open file.	[]		1	April
352d59c3fd144f8695d27084ed7b5482	0		user	Call Jyoti Kiran.	COMMUNICATION	make_call	Call <contact_name>Jyoti Kiran</contact_name>.	[]		1	April
3549b533c63e4cae95caebcd1637fd79	0		user	Join my next meeting.	CALENDAR	connect_to_meeting	join my <start_time>next</start_time> meeting	[]		1	April
35e6fe10089a4f90965c0e0e72c7c977	0		user	Call her.	COMMUNICATION	make_call	Call her.	[]		1	April
36933023fde44ca4b61dbbccd1c9803d	0		user	Open offline metrics review deck.	TEAMS	file_open	Open <file_title>offline metrics review</file_title> <file_filetype>deck</file_filetype>.	[]		1	April
373bda13b49e431db51d558ec753bbe3	0		user	Send a message to Alon Aharon.	COMMUNICATION	send_text	Send a message to <contact_name>Alon Aharon</contact_name>.	[]		1	April
378b8dfde6c748258e351b7704274a81	0		user	I'll say please call so and so my contact at the alcohol gariba call garima it will make it so if I'll if will find some bugs so we should lock them within the team sayler park.	WEB	web_not_judged	I'll say please call so and so my contact at the alcohol gariba call garima it will make it so if I'll if will find some bugs so we should lock them within the team sayler park.	[]		1	April
37e3f8fc641b48d0995cc2ce98a9fe7f	0		user	Call bob.	COMMUNICATION	make_call	call <contact_name>bob</contact_name>	[]		1	April
3810157c1db64fc0a48c81eeed6d8240	0		user	Go to language factory.	TEAMS	teamspace_navigate	Go to <teamspace_unclearkeyword>language factory</teamspace_unclearkeyword>.	[]		1	April
38664c12aea846c88ecd055c2333536b	0		user	Join a meeting.	CALENDAR	connect_to_meeting	Join a meeting.	[]		1	April
38682cd0bbbc4aea8b3f75187f45d82b	0		user	Call John hamacher.	COMMUNICATION	make_call	Call <contact_name>John hamacher</contact_name>.	[]		1	April
38c18bfa7ad44955a1e2899eb9ce4709	0		user	Bring up the war doc I worked on last night.	TEAMS	file_navigate	Bring up the <file_title>war</file_title> doc <file_filerecency>I worked on</file_filerecency> last night.	[]		1	April
390ab628d6a3496aae4861a0485ae0ab	0		user	Send message to my next meeting.	COMMUNICATION	send_text_meeting	Send message to my <order_ref>next</order_ref> meeting.	[]		1	April
393bc38bf30d451ba3823a65e49bbbc0	0		user	Join the meeting.	CALENDAR	connect_to_meeting	Join the meeting.	[]		1	April
393fe07e3d514c77ab0279243b2dda06	0		user	Cancel my meeting daily scrum.	CALENDAR	delete_calendar_entry	Cancel my meeting <title>daily scrum</title>.	[]		1	April
39f31cd1568d4e04bcc7025db0317e8b	0		user	Send a message to this meeting.	COMMUNICATION	send_text_meeting	Send a message to this meeting.	[]		1	April
39f9f6ada6c042ddb189086b18da7d0a	0		user	Join my next meeting.	CALENDAR	connect_to_meeting	join my <start_time>next</start_time> meeting	[]		1	April
3a3b2bfef2f141ec90d232441c0e4bf8	0		user	Call ori Maroc.	COMMUNICATION	make_call	Call <contact_name>ori Maroc</contact_name>.	[]		1	April
3a5d07f6ecaa4868bbd004f90a1e4754	0		user	Call me.	COMMUNICATION	make_call	Call me.	[]		1	April
3aeca0dd66984e02ab8a17c9d5528630	0		user	Thank you so much.	WEB	web_not_judged	Thank you so much.	[]		1	April
3be9a81fae134207927fe42e777553c0	0		user	Call ID.	COMMUNICATION	make_call	Call <contact_name>ID</contact_name>.	[]		1	April
3c78ffb006e847769be617f68250939a	0		user	Call Matt.	COMMUNICATION	make_call	call <contact_name>matt</contact_name>	[]		1	April
3c7c404d1fdc49089a0ac5c1c67baa83	0		user	When is my next meeting with Elise?	CALENDAR	find_calendar_when	When is my <start_time>next</start_time> meeting with <contact_name>Elise</contact_name>?	[]		1	April
3c7d284ffdbd4c5784566637a6ed7b9759	0		user	Send a message to my next meeting Hey there.	COMMUNICATION	send_text_meeting	Send a message to my <order_ref>next</order_ref> meeting <message>Hey there</message>.	[]		1	April
3c81a507616f4c7f9dae7e04aec9e1ea	0		user	Send message to Adi.	COMMUNICATION	send_text	Send message to <contact_name>ADI</contact_name>.	[]		1	April
3cf6f455f48d4457a346703d588c097663	0		user	Share file.	TEAMS	file_share	Share file.	[]		1	April
3d001826cd494a0696f7b43d5c20f693	0		user	Show me my calendar.	CALENDAR	find_calendar_entry	Show me my calendar.	[]		1	April
3d393b3944704358917e4354006410cb	0		user	Make a call.	COMMUNICATION	make_call	Make a call.	[]		1	April
3d3dfdc3c0564129a54db1f23e86ba06	0		user	Go to Jason organization.	TEAMS	teamsuser_checkorg	Go to <teamsuser_contactname>Jason</teamsuser_contactname> organization.	[]		1	April
3decd4b2340a497d84fdac5ad701df73	0		user	Send message to Adi.	COMMUNICATION	send_text	Send message to <contact_name>ADI</contact_name>.	[]		1	April
3e16bb0c9ed3491896b67426a2af1a74	0		user	Present the deck.	TEAMS	start_presenting	Present the deck.	[]		1	April
3e5f640eb9824dc48431e0ff26630476	0		user	Hold the meeting.	CALENDAR	create_calendar_entry	Hold the meeting.	[]		1	April
3e66fc05c74a49eaaae123d373dd97fe	0		user	Go to my calendar.	ONDEVICE	open_application	Go to my <app_name>calendar</app_name>.	[]		1	April
3e8ad501739f4d7abccd75ecaab70781	0		user	open file specs	TEAMS	file_open	open file <file_title>specs</file_title>	[]		1	April
3e9e002796f346829fdb57a59c336a05	0		user	Join the meeting.	CALENDAR	connect_to_meeting	Join the meeting.	[]		1	April
3ea6d31741304f30a678e3ddec3599e6	0		user	Call RONAK.	COMMUNICATION	make_call	Call <contact_name>Ronak</contact_name>.	[]		1	April
3ee17b4955ed4344ae76def19d3d32b4	0		user	Go to my calendar.	ONDEVICE	open_application	Go to my <app_name>calendar</app_name>.	[]		1	April
3f33f388c34e445f92b44bd87bbf3f5d	0		user	Join my next meeting.	CALENDAR	connect_to_meeting	join my <start_time>next</start_time> meeting	[]		1	April
3f38e7959c54472eaf0f023ca56a0731	0		user	Call admi.	COMMUNICATION	make_call	Call <contact_name>admi</contact_name>.	[]		1	April
3f51a72c78cc4bf580e235ca19d9026f	0		user	Present the offsite deck.	TEAMS	start_presenting	Present the <deck_name>offsite</deck_name> deck.	[]		1	April
3f82714bde47414b82cb5e09492ddefa	0		user	Go to MS AI conversation platform.	TEAMS	teamspace_navigate	Go to <teamspace_unclearkeyword>MS AI conversation platform</teamspace_unclearkeyword>.	[]		1	April
3f9d262651914a2d87c2086bbc473bac	0		user	Cancel my meeting with fun.	CALENDAR	delete_calendar_entry	Cancel my meeting with <contact_name>fun</contact_name>.	[]		1	April
3fc6aa2abd9c44e38b254fba3880ac29	0		user	Go to first slide.	TEAMS	goto_slide	Go to <slide_number>first</slide_number> slide.	[]		1	April
404a13534a76452cbadd7305698b4ebd	0		user	Join banana meeting.	CALENDAR	connect_to_meeting	Join <title>banana</title> meeting.	[]		1	April
4064f9db557044d0875fb2e3180cfd68	0		user	Go to Leo organization.	TEAMS	teamsuser_checkorg	Go to <teamsuser_contactname>Leo</teamsuser_contactname> organization.	[]		1	April
412ae8be29274bf2bddd76c45b146d75	0		user	Join the current meeting.	CALENDAR	connect_to_meeting	Join the <start_time>current</start_time> meeting.	[]		1	April
4168dbc5529446068f1aa1b046064de770	0		user	Share file with my meeting.	TEAMS	file_share	Share file with my <file_sharetarget>meeting</file_sharetarget>.	[]		1	April
41df3b14c9f54fd5aaef383b1d999c41	0		user	Join the next meeting.	CALENDAR	connect_to_meeting	Join the <start_time>next</start_time> meeting.	[]		1	April
41e0a5fa68d6429ca8e0392b3b3c81a0	0		user	Show me my activity.	TEAMS	teamsuser_showactivity	Show me my activity.	[]		1	April
41f6322b2c0b44f1921579146402551f	0		user	Join the meeting.	CALENDAR	connect_to_meeting	Join the meeting.	[]		1	April
42054339396746838560761e8866b575	0		user	Join my meeting.	CALENDAR	connect_to_meeting	Join my meeting.	[]		1	April
4213443987214578aecef3142b8fe8ca	0		user	What is my next meeting?	CALENDAR	find_calendar_entry	what is my <start_time>next</start_time> meeting	[]		1	April
421e4e26b4db4148bdf32f2f4f14a93a71	0		user	Go to my calendar.	ONDEVICE	open_application	Go to my <app_name>calendar</app_name>.	[]		1	April
421e4e26b4db4148bdf32f2f4f14a93a72	0		user	Go to my calendar.	ONDEVICE	open_application	Go to my <app_name>calendar</app_name>.	[]		1	April
42244fa69c8b4edcae10c6e39ed81d29	0		user	Join my next meeting.	CALENDAR	connect_to_meeting	join my <start_time>next</start_time> meeting	[]		1	April
424a331e8dd549009118c6debe08c948	0		user	Call August Niehaus.	COMMUNICATION	make_call	Call <contact_name>August Niehaus</contact_name>.	[]		1	April
425a417adc6f43e3951be735afcb14a1	0		user	Send message to Madhav Thelakkat.	COMMUNICATION	send_text	Send message to <contact_name>Madhav Thelakkat</contact_name>.	[]		1	April
42887bd19cdd47e5ad2516cd4b79f961	0		user	Join the meeting.	CALENDAR	connect_to_meeting	Join the meeting.	[]		1	April
42d6b249487444e18346f4e2861d0cdd	0		user	Do I have any meeting with Emily today?	CALENDAR	find_calendar_entry	Do I have any meeting with <contact_name>Emily</contact_name> <start_date>today</start_date>?	[]		1	April
42f2c300c06e44c28439800021a4d3b8	0		user	Join my next meeting.	CALENDAR	connect_to_meeting	join my <start_time>next</start_time> meeting	[]		1	April
43ba0816e19c4e1490421a1a5618bc1a	0		user	Present the deck.	TEAMS	start_presenting	Present the deck.	[]		1	April
444b936d50c14c5cbcd506e1df09cb7b	0		user	Go to calendar.	ONDEVICE	open_application	Go to <app_name>calendar</app_name>.	[]		1	April
446e4c08e745472aa8c838e2bbd7b09b	0		user	Call Moshe.	COMMUNICATION	make_call	Call <contact_name>Moshe</contact_name>.	[]		1	April
44709f428eb64b128705d98b35f119d4	0		user	Cancel my work meeting.	CALENDAR	delete_calendar_entry	Cancel my <title>work meeting</title>.	[]		1	April
44a2f8e404074f25b5e87357b58c34d0	0		user	Call even.	COMMUNICATION	make_call	Call <contact_name>even</contact_name>.	[]		1	April
44da13e8ad624b109ec913ef9acc717d	0		user	Send message to Adi.	COMMUNICATION	send_text	Send message to <contact_name>ADI</contact_name>.	[]		1	April
44db91a4bb01499dae0ed9f1aecc9d37	0		user	What meetings do I have on tomorrow afternoon?	CALENDAR	find_calendar_entry	What meetings do I have on <start_date>tomorrow</start_date> <start_time>afternoon</start_time>?	[]		1	April
44f59aeb64554ffe8fc0949ed2782f7575	0		user	When is my next meeting?	CALENDAR	find_calendar_when	when is my <start_time>next</start_time> meeting	[]		1	April
451c39a9ff544b87887a8c64950f9609	0		user	Call Moe.	COMMUNICATION	make_call	call <contact_name>moe</contact_name>	[]		1	April
451dcc039b974d85b39dc91ddfe8c348	0		user	Call Marsha.	COMMUNICATION	make_call	Call <contact_name>Marsha</contact_name>.	[]		1	April
