ConversationId	MessageId	MessageFrom	MessageText	CortanaResponse	JudgedDomain	JudgedIntent	JudgedConstraints	MessageTimestamp	Dataset	SampleType	ConversationContext	AppFlavor	RuleTreeNBestList	SelectionIgnore	MetaData	GuidelineVersion	Frequency
01c92931-ae40-4f4e-af52-71bc0dc52bc3	0	user	Hey Cortana present the deck.	OK, which presentation?	INMEETING	start_presenting	Hey Cortana present the deck.	6/29/2020 8:08:34 AM	TeamsVoiceSkill	Speech		android-phone	<#prefix> !sent_start hey cortana !sent_end </#prefix> <#cortana_teams_clm> !sent_start present the deck !sent_end </#cortana_teams_clm>,<#prefix> !sent_start cortana !sent_end </#prefix> <#cortana_teams_clm> !sent_start present the deck !sent_end </#cortana_teams_clm>,<#prefix> !sent_start hey cortana !sent_end </#prefix> <#cortana_teams_clm> !sent_start present the <#DECK_NAME> des </#DECK_NAME> deck !sent_end </#cortana_teams_clm>,<#prefix> !sent_start cortana !sent_end </#prefix> <#cortana_teams_clm> !sent_start present the <#DECK_NAME> des </#DECK_NAME> deck !sent_end </#cortana_teams_clm>,<#prefix> !sent_start hey cortana !sent_end </#prefix> <#cortana_teams_clm> !sent_start presented the deck !sent_end </#cortana_teams_clm>		[]	1.13	9
01d64cb1-8e25-47b9-a698-4ee209c336b6	0	user	Tell everyone on my meeting that I just updated the bug link.	Send it, or change it?	COMMUNICATION	send_text_meeting	Tell everyone on my meeting that <message>I just updated the bug link</message>.	6/3/2020 10:27:16 PM	TeamsVoiceSkill	Speech		android-phone			[]	1.13	7
01e64b08-f305-4e2a-8c9f-1342c156ce2f	0	user	What's my next meeting?	Next up, , at 9:00 AM, TAP100: Feature Bugbash	CALENDAR	find_calendar_entry	what's my <start_time>next</start_time> meeting	6/4/2020 3:28:24 PM	TeamsVoiceSkill	Speech		android-phone			[]	1.13	108
01e7ce39-139a-49ee-96bf-83d917fe5247	0	user	Hey Cortana my meetings tomorrow.	I'm finding 5 events for tomorrow.	CALENDAR	find_calendar_entry	Hey Cortana my meetings <start_date>tomorrow</start_date>.	6/2/2020 4:12:40 PM	TeamsVoiceSkill	Speech		ios			[]	1.13	16
01f12ab2-e5a0-458c-b094-d86fdbf6ebd8	0	user	Share test pilot to this meeting.	Alright, Who do you want to add to the meeting?	FILES	file_share	Share <file_keyword>test pilot</file_keyword> to <sharetarget_name>this</sharetarget_name> <sharetarget_type>meeting</sharetarget_type>.	6/15/2020 6:15:42 AM	TeamsVoiceSkill	Speech		ios			[]	1.13	1
01f2a393-8b0f-4d49-ad29-bef8e5169d71	0	user	Go to my msas Ballard Ave chat.	. 	TEAMSACTION	teamsuser_openchat	Go to <teamspace_keyword>my msas Ballard Ave</teamspace_keyword> chat.	6/17/2020 12:32:01 PM	TeamsVoiceSkill	Speech		ios			[]	1.13	1
01f58b90-64e1-44e3-b989-d69697f0fbce	0	user	When is my next meeting with Gigi Joseph?		CALENDAR	find_calendar_when	When is my <start_time>next</start_time> meeting with <contact_name>Gigi Joseph</contact_name>?	6/17/2020 8:53:27 PM	TeamsVoiceSkill	Speech		android-phone			[]	1.13	12
01f685d7-699b-4f18-ac08-d96125957026	0	user	Cortana they trigger Cortana by accident as an FA then no one can hear the next like however long Cortana is listening for.	Sorry, I'm not able to help with this one.	NOTSURE	other_domain	Cortana they trigger Cortana by accident as an FA then no one can hear the next like however long Cortana is listening for.	6/1/2020 8:56:37 PM	TeamsVoiceSkill	Speech		android-phone			[]	1.13	1
01ffcc7c-1c17-4fcf-907e-4fb671d05942	0	user	Cortana go to tracking incidents slide.		INMEETING	goto_slide	Cortana go to <slide_name>tracking incidents</slide_name> slide.	6/11/2020 7:20:18 PM	TeamsVoiceSkill	Speech		ios			[]	1.13	4
02092c71-2adf-49b5-b1eb-75de8a9c7700	0	user	Add Sha Li to the meeting.	Add Sha Li (Zen3 Infosolutions America Inc), is that right?	CALENDAR	add_attendee	Add <contact_name>Sha Li</contact_name> to the meeting.	6/15/2020 10:59:29 PM	TeamsVoiceSkill	Speech		ios			[]	1.13	12
020e59a1-fbd4-4d7e-8cfe-f8244cac747f	0	user	Meet now.	Sorry, I'm not able to help with this one.	NOTSURE	other_domain	Meet now.	6/9/2020 10:18:48 PM	TeamsVoiceSkill	Speech		ios			[]	1.13	2
0219db78-076d-4227-9d41-0db2388b969e	0	user	Move to next slide.		INMEETING	next_slide	Move to next slide.	6/25/2020 8:58:46 PM	TeamsVoiceSkill	Speech		ios	<#cortana_teams_clm> !sent_start move to next slide !sent_end </#cortana_teams_clm>,<#cortana_teams_clm> !sent_start move to the next slide !sent_end </#cortana_teams_clm>,<#cortana_teams_clm> !sent_start move to next slides !sent_end </#cortana_teams_clm>,<#cortana_teams_clm> !sent_start moved to next slide !sent_end </#cortana_teams_clm>,<#cortana_teams_clm> !sent_start move the next slide !sent_end </#cortana_teams_clm>		[]	1.13	75
022024c4-5d73-4a6f-a0d1-a25cc1a066a8	0	user	Tell everyone on my previous meeting that this one is sent to previous meeting.	OK, Message everyone... on which meeting?	COMMUNICATION	send_text_meeting	Tell everyone on my <order_ref>previous</order_ref> meeting that this one is sent to <order_ref>previous</order_ref> meeting.	6/29/2020 10:44:58 PM	TeamsVoiceSkill	Speech		android-phone	<#cortana_teams_clm> !sent_start tell everyone on my previous meeting that this one is sent to previous meeting !sent_end </#cortana_teams_clm>,<#cortana_teams_clm> !sent_start tell everyone on my previous meeting that /this\+one/this+one/ is sent to previous meeting !sent_end </#cortana_teams_clm>,<#cortana_teams_clm> !sent_start tell everyone on my previous meeting that is one is sent to previous meeting !sent_end </#cortana_teams_clm>,<#cortana_teams_clm> !sent_start tell everyone on my previous meeting that this one is sent to the previous meeting !sent_end </#cortana_teams_clm>,<#cortana_teams_clm> !sent_start tell everyone from my previous meeting that this one is sent to previous meeting !sent_end </#cortana_teams_clm>		[]	1.13	5
022925fa-3cde-4c87-83d3-aeb2d24b2fc2	0	user	Honey.	Sorry, I don't know the answer to this one.	NOTSURE	other_domain	Honey.	6/14/2020 3:42:36 PM	TeamsVoiceSkill	Speech		android-phone			[]	1.13	1
0229ca57-3974-4266-b2ff-c0a460bf2232	0	user	Open recent group chat.	. 	TEAMSACTION	teamsuser_openchat	Open recent group chat.	6/26/2020 10:46:56 AM	TeamsVoiceSkill	Speech		android-phone	<#baseModel> !sent_start open recent group chat !sent_end </#baseModel>,<#cortana_teams_clm> !sent_start open recent group chat !sent_end </#cortana_teams_clm>,<#baseModel> !sent_start open recent groupchat !sent_end </#baseModel>,<#baseModel> !sent_start open recent groups chat !sent_end </#baseModel>,<#baseModel> !sent_start open recent group jet !sent_end </#baseModel>		[]	1.13	4
0230b138-fcd8-42d3-97d6-80d6e8e6bb32	0	user	Tell Jotham that today is a sunny day I like it.	Which Jotham do you wanna message?	COMMUNICATION	send_text	Tell <contact_name>Jotham</contact_name> that <message>today is a sunny day I like it</message>.	6/8/2020 6:34:06 PM	TeamsVoiceSkill	Speech		ios			[]	1.13	1
0242efc8-05e1-419e-95d8-ea31ad3d7d1c	0	user	Tell game issue that we have to finish our testing before time.	OK, who's the message going to?	NOTSURE	notsure_other	Tell game issue that we have to finish our testing before time.	6/9/2020 5:56:20 PM	TeamsVoiceSkill	Speech		ios			[]	1.13	2
0243519e-95fe-459b-88b7-bc8ce70f279e	0	user	Show me S plus a channel.	I'm sorry, but I can't help with that.	TEAMSACTION	teamspace_navigate	Show me <teamspace_channel>S plus a</teamspace_channel> channel.	6/30/2020 6:16:02 PM	TeamsVoiceSkill	Speech		ios	<#baseModel> !sent_start show me S plus a channel !sent_end </#baseModel>,<#baseModel> !sent_start show me S plus A channel !sent_end </#baseModel>,<#cortana_teams_clm> !sent_start /show\+me/show+me/ S plus a channel !sent_end </#cortana_teams_clm>,<#cortana_teams_clm> !sent_start /show\+me/show+me/ s plus a channel !sent_end </#cortana_teams_clm>,<#cortana_teams_clm> !sent_start show me S plus a channel !sent_end </#cortana_teams_clm>		[]	1.13	16
02489a2b-8b6a-4ea6-b73a-e7d9f42df933	0	user	Set volume 2.	OK, the volume's now 2%. in your	DEVICECONTROL	set_volume	Set volume <volume_level>2</volume_level>.	6/3/2020 1:43:50 PM	TeamsVoiceSkill	Speech		ios			[]	1.13	13
02500642-c8ea-4fa3-81e2-d0ef0fac29a1	0	user	Join my 5:30 meeting.	Actually, there's nothing scheduled for 5:30 PM.	CALENDAR	connect_to_meeting	Join my <start_time>5:30</start_time> meeting.	6/3/2020 9:36:23 AM	TeamsVoiceSkill	Speech		android-phone			[]	1.13	1
0256e007-d4ff-44b6-9193-5a0260444f39	0	user	Send a message with Paul.	Alright, What's your message?	COMMUNICATION	send_text	Send a message with <contact_name>Paul</contact_name>.	6/6/2020 3:21:17 AM	TeamsVoiceSkill	Speech		ios			[]	1.13	4
025cd707-1574-4352-9ed7-5c0fc90c0b23	0	user	Tell Maya that I have started my testing very early today.	Which Maya do you wanna message?	COMMUNICATION	send_text	Tell <contact_name>Maya</contact_name> that <message>I have started my testing very early today</message>.	6/30/2020 5:22:39 PM	TeamsVoiceSkill	Speech		android-phone	<#cortana_teams_clm> !sent_start tell <#TEAMSUSER_CONTACTNAME> Maya </#TEAMSUSER_CONTACTNAME> that i have started my testing very early today !sent_end </#cortana_teams_clm>,<#baseModel> !sent_start tell maya that i have started my testing very early today !sent_end </#baseModel>,<#baseModel> !sent_start tell mya that i have started my testing very early today !sent_end </#baseModel>,<#baseModel> !sent_start tell my a that i have started my testing very early today !sent_end </#baseModel>,<#baseModel> !sent_start tell maia that i have started my testing very early today !sent_end </#baseModel>		[]	1.13	1
025d8e45-2cbf-4369-b16d-719a918d9b66	0	user	Tell Maya that do you like sunny day.	Which Maya do you wanna message?	COMMUNICATION	send_text	Tell <contact_name>Maya</contact_name> that <message>do you like sunny day</message>.	6/18/2020 11:24:13 PM	TeamsVoiceSkill	Speech		android-phone			[]	1.13	1
025ea96c-383c-460b-a3dc-e6776e4e2c30	0	user	Go next three times.	I'm sorry, but I can't help with that.	NOTSURE	other_domain	Go next three times.	6/18/2020 9:04:31 AM	TeamsVoiceSkill	Speech		ios			[]	1.13	1
0262a4cc-8a73-42eb-a52d-1f4e31ab94bb	0	user	Present the PowerPoint I was working on.	Sure thing, which presentation?	INMEETING	start_presenting	Present the PowerPoint <file_filerecency>I was working on</file_filerecency>.	6/2/2020 8:24:04 PM	TeamsVoiceSkill	Speech		android-phone			[]	1.13	57
02656690-197a-4590-85c2-98116466a691	0	user	Jump to writing slide.		INMEETING	goto_slide	Jump to <slide_name>writing</slide_name> slide.	6/1/2020 11:18:10 PM	TeamsVoiceSkill	Speech		ios			[]	1.13	1
0267e53a-f9d7-48ad-9a74-f138c000099f	0	user	Go to next slide.		INMEETING	next_slide	go to next slide	6/29/2020 6:19:58 PM	TeamsVoiceSkill	Speech		android-phone	<#cortana_teams_clm> !sent_start go to next slide !sent_end </#cortana_teams_clm>,<#cortana_teams_clm> !sent_start go to the next slide !sent_end </#cortana_teams_clm>,<#cortana_teams_clm> !sent_start go to next slides !sent_end </#cortana_teams_clm>,<#baseModel> !sent_start go to next slide !sent_end </#baseModel>,<#cortana_teams_clm> !sent_start /go\+to/go+to/ next slide !sent_end </#cortana_teams_clm>		[]	1.13	19
026c246f-7bf7-4d86-9c42-59c4c302aa51	0	user	Open travel's excellent.	I couldn't find that file, but here are some recent ones.	NOTSURE	ambiguous	Open travel's excellent.	6/29/2020 11:43:02 PM	TeamsVoiceSkill	Speech		android-phone	<#cortana_teams_clm> !sent_start open travel 's excellent !sent_end </#cortana_teams_clm>,<#cortana_teams_clm> !sent_start open travel success !sent_end </#cortana_teams_clm>,<#cortana_teams_clm> !sent_start open travel sextilis !sent_end </#cortana_teams_clm>,<#baseModel> !sent_start open travel six ellis !sent_end </#baseModel>,<#cortana_teams_clm> !sent_start open travels excellence !sent_end </#cortana_teams_clm>		[]	1.13	1
0279ab8e-0d37-4810-bf1b-3bb45a1bd2bc	0	user	Set volume to maximum.	{EarconCancel}	DEVICECONTROL	set_volume	Set volume to <volume_level>maximum</volume_level>.	6/3/2020 5:06:56 PM	TeamsVoiceSkill	Speech		android-phone			[]	1.13	16
02846bf4-6d9e-47ad-8330-66fb62746eda	0	user	Message my previous meeting.	OK, What's your message?	COMMUNICATION	send_text_meeting	Message my <order_ref>previous</order_ref> meeting.	6/17/2020 7:22:52 AM	TeamsVoiceSkill	Speech		ios			[]	1.13	18
02968d7a-31df-4e1e-a12f-b371f0b03ca3	0	user	Present to my recent deck.	Sure thing, which presentation?	INMEETING	start_presenting	Present to my <file_filerecency>recent</file_filerecency> deck.	6/22/2020 3:50:49 AM	TeamsVoiceSkill	Speech		android-phone	<#cortana_teams_clm> !sent_start present to my recent deck !sent_end </#cortana_teams_clm>,<#cortana_teams_clm> !sent_start present my recent deck !sent_end </#cortana_teams_clm>,<#cortana_teams_clm> !sent_start present my reason to deck !sent_end </#cortana_teams_clm>,<#cortana_teams_clm> !sent_start present to my reason to deck !sent_end </#cortana_teams_clm>,<#cortana_teams_clm> !sent_start present to my recent attack !sent_end </#cortana_teams_clm>		[]	1.13	5
02a54620-01a9-44f1-b711-17cc6fd527c6	0	user	Message Rose hello hello.	Send it, or change it?	COMMUNICATION	send_text	Message <contact_name>Rose</contact_name> <message>hello hello</message>.	6/24/2020 8:35:32 AM	TeamsVoiceSkill	Speech		android-phone	<#cortana_teams_clm> !sent_start message <#TEAMSUSER_CONTACTNAME> Rose </#TEAMSUSER_CONTACTNAME> hello hello !sent_end </#cortana_teams_clm>,<#cortana_teams_clm> !sent_start message <#TEAMSUSER_CONTACTNAME> Rose </#TEAMSUSER_CONTACTNAME> /hello\+hello/hello+hello/ !sent_end </#cortana_teams_clm>,<#cortana_teams_clm> !sent_start message <#TEAMSUSER_CONTACTNAME> Rose </#TEAMSUSER_CONTACTNAME> hello !sent_end </#cortana_teams_clm>,<#cortana_teams_clm> !sent_start message <#TEAMSUSER_CONTACTNAME> Zhu Rose </#TEAMSUSER_CONTACTNAME> hello hello !sent_end </#cortana_teams_clm>,<#cortana_teams_clm> !sent_start message <#TEAMSUSER_CONTACTNAME> Rose Zhu </#TEAMSUSER_CONTACTNAME> hello hello !sent_end </#cortana_teams_clm>		[]	1.13	9
02a97e98-9df7-4f9e-8f48-e0032a13e454	0	user	Message mark.	Which one do you wanna message?	COMMUNICATION	send_text	Message <contact_name>mark</contact_name>.	6/10/2020 10:27:42 AM	TeamsVoiceSkill	Speech		android-phone			[]	1.13	1
02acdb1b-8463-40fc-82a5-063ceef5093b	0	user	Open the file that Sailesh Upadhyaya shared.	I couldn't find that file, but here are some recent ones.	FILES	file_open	Open the file that <contact_name>Sailesh Upadhyaya</contact_name> <file_action>shared</file_action>.	6/5/2020 6:48:38 AM	TeamsVoiceSkill	Speech		android-phone			[]	1.13	1
02b2c7d6-daef-4016-99fb-9b03e03acef1	0	user	Cancel my training class meeting.	Alright, today at 5:00 PM you have Training Class. Should I cancel this?	CALENDAR	delete_calendar_entry	Cancel my <title>training class</title> meeting.	6/2/2020 12:03:35 AM	TeamsVoiceSkill	Speech		android-phone			[]	1.13	1
02b75490-2426-45ef-9478-ec2353cc7aa4	0	user	Calling.	Alright, Who would you like to call?	COMMUNICATION	make_call	Calling.	6/6/2020 2:59:07 PM	TeamsVoiceSkill	Speech		android-phone			[]	1.13	2
02c2a73f-33ce-446c-929e-ca5dc53d0a37	0	user	Share the OMC DEV pass rate Excel with Zhen Lu.	Share that with which one?	FILES	file_share	Share the <file_keyword>OMC DEV pass rate</file_keyword> <file_type>Excel</file_type> with <to_contact_name>Zhen Lu</to_contact_name>.	6/22/2020 9:42:09 AM	TeamsVoiceSkill	Speech		android-phone	<#cortana_teams_clm> !sent_start share the <#FILE_TITLE> OMC DEV pass rate </#FILE_TITLE> excel with <#TEAMSUSER_CONTACTNAME> Zhen Lu </#TEAMSUSER_CONTACTNAME> !sent_end </#cortana_teams_clm>,<#cortana_teams_clm> !sent_start share the <#DECK_NAME> OMC DEV pass rate </#DECK_NAME> excel with <#TEAMSUSER_CONTACTNAME> Zhen Lu </#TEAMSUSER_CONTACTNAME> !sent_end </#cortana_teams_clm>,<#cortana_teams_clm> !sent_start share the <#FILE_TITLE> OMC DEV pass rate </#FILE_TITLE> xl with <#TEAMSUSER_CONTACTNAME> Zhen Lu </#TEAMSUSER_CONTACTNAME> !sent_end </#cortana_teams_clm>,<#cortana_teams_clm> !sent_start share the <#FILE_TITLE> OMC DEV pass rate </#FILE_TITLE> ixil with <#TEAMSUSER_CONTACTNAME> Zhen Lu </#TEAMSUSER_CONTACTNAME> !sent_end </#cortana_teams_clm>,<#cortana_teams_clm> !sent_start share the <#DECK_NAME> OMC DEV pass rate </#DECK_NAME> xl with <#TEAMSUSER_CONTACTNAME> Zhen Lu </#TEAMSUSER_CONTACTNAME> !sent_end </#cortana_teams_clm>		[]	1.13	1
02ce4be4-d993-47d9-bd99-b9146ce9a32e	0	user	Available at 4:00 PM.	I'm sorry, but I can't help with that.	NOTSURE	ambiguous	Available at 4:00 PM.	6/1/2020 6:18:40 AM	TeamsVoiceSkill	Speech		android-phone			[]	1.13	1
02ce7ba7-b03b-4552-b1b9-7c049eaff602	0	user	Am I meeting once you go into third week of June.	I couldn't find any events that have meeting once you go in the title.	CALENDAR	find_calendar_entry	Am I meeting once you go into <start_date>third week of June</start_date>.	6/4/2020 4:12:10 AM	TeamsVoiceSkill	Speech		android-phone			[]	1.13	1
02d09203-1e66-4624-9b0c-e33d238f5056	0	user	Jump to food safety slide.		INMEETING	goto_slide	Jump to <slide_name>food safety</slide_name> slide.	6/1/2020 10:54:55 PM	TeamsVoiceSkill	Speech		android-phone			[]	1.13	6
02dc56a0-1489-4bff-b35e-ba5f015742ef	0	user	Hey Cortana check my email.	I'm sorry, but I can't help with that.	NOTSURE	other_domain	Hey Cortana check my email.	6/30/2020 2:28:01 AM	TeamsVoiceSkill	Speech		ios	<#prefix> !sent_start hey cortana !sent_end </#prefix> <#baseModel> !sent_start check my email !sent_end </#baseModel>,<#prefix> !sent_start cortana !sent_end </#prefix> <#baseModel> !sent_start check my email !sent_end </#baseModel>,<#prefix> !sent_start hey cortana !sent_end </#prefix> <#cortana_teams_clm> !sent_start check my email !sent_end </#cortana_teams_clm>,<#prefix> !sent_start cortana !sent_end </#prefix> <#cortana_teams_clm> !sent_start check my email !sent_end </#cortana_teams_clm>,<#prefix> !sent_start hey cortana !sent_end </#prefix> <#cortana_teams_clm> !sent_start check /my\+email/my+email/ !sent_end </#cortana_teams_clm>		[]	1.13	11
02ebcf44-56e5-43af-9c5d-433a3a27a1a9	0	user	Share the PowerPoint I was working on.	Sorry, I couldn't pull up the presentation.	FILES	file_share	Share the <file_type>PowerPoint</file_type> <contact_name>I</contact_name> was <file_action>working</file_action> on.	6/2/2020 6:28:19 PM	TeamsVoiceSkill	Speech		android-phone			[]	1.13	10
02f672c7-151d-47bb-a314-64dd16a6bc5f	0	user	Message to Lu on my way.	Which one do you wanna message?	COMMUNICATION	send_text	Message to <contact_name>Lu</contact_name> <message>on my way</message>.	6/17/2020 8:16:56 AM	TeamsVoiceSkill	Speech		android-phone			[]	1.13	1
02fb1009-6fd4-4f09-8b41-7b092282a9cc	0	user	Send a message to my 8:00 AM meeting.	Sorry, I can only message attendees for Teams meetings.	COMMUNICATION	send_text_meeting	Send a message to my <time>8:00 AM</time> meeting.	6/19/2020 6:42:19 PM	TeamsVoiceSkill	Speech		ios			[]	1.13	1
02fe85f9-cd80-4066-8084-728a0be6e0a7	0	user	I had 337-842-8542 to the call.	OK, Add (337) 842-8542, is that right?	COMMUNICATION	add_to_call	I had <phone_number>337-842-8542</phone_number> to the call.	6/4/2020 7:23:07 PM	TeamsVoiceSkill	Speech		android-phone			[]	1.13	1
03015473-9285-4f85-8cbe-a0c7b2c2d9b3	0	user	Present my recent deck.	Sure thing, which presentation?	INMEETING	start_presenting	Present my <file_filerecency>recent</file_filerecency> deck.	6/4/2020 6:30:37 AM	TeamsVoiceSkill	Speech		ios			[]	1.13	22
0301ec34-33fc-45ed-b87b-873be74b3e29	0	user	Cancel my 12:00 PM.	I found Multiple tasks today at 12:00 PM. Should I decline this?	CALENDAR	delete_calendar_entry	Cancel my <start_time>12:00 PM</start_time>.	6/2/2020 6:45:12 PM	TeamsVoiceSkill	Speech		ios			[]	1.13	1
03053742-0588-4355-a5ff-ab3e3861817a	0	user	No.	Sorry, I don't know the answer to this one.	COMMON	reject	no	6/8/2020 11:40:19 AM	TeamsVoiceSkill	Speech		ios			[]	1.13	7
03093394-1f0d-494b-871d-05fdb9e51913	0	user	Hey Cortana good job.	I really appreciate it.	NOTSURE	other_domain	Hey Cortana good job.	6/30/2020 6:06:34 AM	TeamsVoiceSkill	Speech		android-phone	<#prefix> !sent_start hey cortana !sent_end </#prefix> <#baseModel> !sent_start good job !sent_end </#baseModel>,<#prefix> !sent_start cortana !sent_end </#prefix> <#baseModel> !sent_start good job !sent_end </#baseModel>,<#prefix> !sent_start hey cortana !sent_end </#prefix> <#cortana_teams_clm> !sent_start good job !sent_end </#cortana_teams_clm>,<#prefix> !sent_start cortana !sent_end </#prefix> <#cortana_teams_clm> !sent_start good job !sent_end </#cortana_teams_clm>,<#prefix> !sent_start hey cortana !sent_end </#prefix> <#cortana_teams_clm> !sent_start /good\+job/good+job/ !sent_end </#cortana_teams_clm>		[]	1.13	1
